pair,base_bar,signal_bar,float_pct,tp_pct,sl_pct,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals,y2024_end,y2024_pnl_pct,y2025_end,y2025_pnl_pct,y2026_end,y2026_pnl_pct
SOL-USDT-SWAP,30m,4H,0.0025,0.02,0.01,140.0,0.01,-99.993,999,384,615,38.438,99.993,0.666,-4.104,4388,10.84,-92.26,0.17,-98.45,0.01,-93.98
SOL-USDT-SWAP,30m,4H,0.0025,0.02,0.015,140.0,0.054,-99.961,999,421,578,42.142,99.961,0.703,-4.102,4388,17.44,-87.54,1.1,-93.7,0.05,-95.08
SOL-USDT-SWAP,30m,4H,0.0025,0.02,0.02,140.0,0.23,-99.836,999,439,560,43.944,99.849,0.771,-4.097,4388,25.86,-81.53,2.71,-89.5,0.23,-91.54
SOL-USDT-SWAP,30m,4H,0.0025,0.03,0.005,140.0,0.002,-99.998,999,273,726,27.327,99.999,0.647,-4.104,4388,5.43,-96.12,0.04,-99.26,0.0,-94.21
SOL-USDT-SWAP,30m,4H,0.0025,0.03,0.008,140.0,0.003,-99.998,999,342,657,34.234,99.998,0.731,-4.104,4388,12.89,-90.79,0.08,-99.4,0.0,-95.96
SOL-USDT-SWAP,30m,4H,0.0025,0.03,0.01,140.0,0.002,-99.999,999,361,638,36.136,99.999,0.731,-4.104,4388,10.43,-92.55,0.04,-99.58,0.0,-96.48
SOL-USDT-SWAP,30m,4H,0.0025,0.03,0.015,140.0,0.006,-99.995,999,396,603,39.64,99.996,0.732,-4.104,4388,13.18,-90.59,0.25,-98.14,0.01,-97.37
SOL-USDT-SWAP,30m,4H,0.0025,0.03,0.02,140.0,0.014,-99.99,999,411,588,41.141,99.992,0.745,-4.104,4388,15.87,-88.66,0.31,-98.02,0.01,-95.64
SOL-USDT-SWAP,30m,4H,0.003,0.006,0.005,140.0,9.98,-92.872,948,550,398,58.017,94.725,0.736,-3.811,4388,57.68,-58.8,8.23,-85.74,9.98,21.29
SOL-USDT-SWAP,30m,4H,0.003,0.006,0.008,140.0,215.046,53.605,948,660,288,69.62,79.666,1.056,2.2,4388,124.27,-11.24,111.61,-10.19,215.05,92.69
SOL-USDT-SWAP,30m,4H,0.003,0.006,0.01,140.0,1076.645,669.032,948,697,251,73.523,74.732,1.217,27.457,4388,331.36,136.68,523.72,58.05,1076.64,105.58
SOL-USDT-SWAP,30m,4H,0.003,0.006,0.015,140.0,17869.69,12664.064,948,750,198,79.114,58.439,1.456,519.729,4388,792.89,466.35,5861.79,639.29,17869.69,204.85
SOL-USDT-SWAP,30m,4H,0.003,0.006,0.02,140.0,71376.34,50883.1,948,769,179,81.118,44.635,1.452,2088.226,4388,1801.78,1186.98,23332.26,1194.96,71376.34,205.91
SOL-USDT-SWAP,30m,4H,0.003,0.008,0.005,140.0,10.656,-92.388,948,472,476,49.789,93.198,0.791,-3.792,4388,58.12,-58.49,14.37,-75.27,10.66,-25.86
SOL-USDT-SWAP,30m,4H,0.003,0.008,0.008,140.0,111.887,-20.08,948,568,380,59.916,75.537,0.982,-0.824,4388,110.39,-21.15,102.2,-7.42,111.89,9.48
SOL-USDT-SWAP,30m,4H,0.003,0.008,0.01,140.0,382.778,173.413,948,598,350,63.08,68.924,1.067,7.117,4388,227.78,62.7,282.96,24.23,382.78,35.28
SOL-USDT-SWAP,30m,4H,0.003,0.008,0.015,140.0,5328.03,3705.736,948,647,301,68.249,58.294,1.186,152.082,4388,469.58,235.41,2691.12,473.09,5328.03,97.99
SOL-USDT-SWAP,30m,4H,0.003,0.008,0.02,140.0,21994.679,15610.485,948,665,283,70.148,53.494,1.206,640.649,4388,1071.38,665.27,9892.78,823.37,21994.68,122.33
SOL-USDT-SWAP,30m,4H,0.003,0.01,0.005,140.0,1.611,-98.85,948,393,555,41.456,98.975,0.742,-4.057,4388,42.82,-69.41,3.73,-91.28,1.61,-56.86
SOL-USDT-SWAP,30m,4H,0.003,0.01,0.008,140.0,20.489,-85.365,948,486,462,51.266,89.265,0.897,-3.503,4388,110.3,-21.22,37.06,-66.4,20.49,-44.71
SOL-USDT-SWAP,30m,4H,0.003,0.01,0.01,140.0,56.25,-59.821,948,513,435,54.114,81.477,0.959,-2.455,4388,222.9,59.21,76.65,-65.61,56.25,-26.61
