pair,base_bar,signal_bar,float_pct,tp_pct,sl_pct,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals
SOL-USDT-SWAP,1H,12H,0.002,0.025,0.006,300.0,0,-100.0,41,6,35,14.634,100.833,0.588,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.002,0.025,0.01,300.0,0,-100.0,51,13,38,25.49,103.681,0.746,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.002,0.025,0.015,300.0,0,-100.0,862,342,520,39.675,101.408,0.987,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.003,0.008,0.006,300.0,1056.0,252.0,1392,714,678,51.293,61.625,1.053,10.314,1468
SOL-USDT-SWAP,1H,12H,0.003,0.008,0.01,300.0,4800.0,1500.0,1392,934,458,67.098,21.607,1.298,61.392,1468
SOL-USDT-SWAP,1H,12H,0.003,0.008,0.015,300.0,8901.0,2867.0,1392,1093,299,78.52,14.685,1.599,117.34,1468
SOL-USDT-SWAP,1H,12H,0.003,0.015,0.006,300.0,2064.0,588.0,1392,492,900,35.345,54.479,1.093,24.065,1468
SOL-USDT-SWAP,1H,12H,0.003,0.015,0.01,300.0,4614.0,1438.0,1392,670,722,48.132,36.114,1.181,58.854,1468
SOL-USDT-SWAP,1H,12H,0.003,0.015,0.015,300.0,9264.0,2988.0,1392,842,550,60.489,15.429,1.34,122.292,1468
SOL-USDT-SWAP,1H,12H,0.003,0.025,0.006,300.0,0,-100.0,50,8,42,16.0,101.667,0.653,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.003,0.025,0.01,300.0,0,-100.0,811,252,559,31.073,100.15,0.984,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.003,0.025,0.015,300.0,1450.046,383.349,1392,566,826,40.661,97.276,1.029,15.69,1468
