pair,base_bar,signal_bar,float_pct,tp_pct,sl_pct,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals,y2024_end,y2024_pnl_pct,y2025_end,y2025_pnl_pct,y2026_end,y2026_pnl_pct
BTC-USDT-SWAP,30m,4H,0.001,0.006,0.005,140.0,0.0,-100.0,1076,471,605,43.773,100.0,0.418,-4.104,4388,1.34,-99.04,0.0,-99.94,0.0,-95.78
BTC-USDT-SWAP,30m,4H,0.001,0.006,0.008,140.0,0.001,-99.999,1076,539,537,50.093,99.999,0.527,-4.104,4388,3.52,-97.49,0.0,-99.86,0.0,-83.07
BTC-USDT-SWAP,30m,4H,0.001,0.006,0.01,140.0,0.002,-99.999,1076,556,520,51.673,99.999,0.596,-4.104,4388,4.36,-96.89,0.01,-99.82,0.0,-79.22
BTC-USDT-SWAP,30m,4H,0.001,0.006,0.015,140.0,0.007,-99.995,1076,575,501,53.439,99.996,0.687,-4.104,4388,9.98,-92.87,0.04,-99.57,0.01,-84.59
BTC-USDT-SWAP,30m,4H,0.001,0.006,0.02,140.0,0.029,-99.98,1076,586,490,54.461,99.988,0.762,-4.103,4388,20.96,-85.03,0.1,-99.5,0.03,-72.66
BTC-USDT-SWAP,30m,4H,0.001,0.008,0.005,140.0,0.0,-100.0,1076,397,679,36.896,100.0,0.447,-4.104,4388,0.74,-99.47,0.0,-99.99,0.0,-95.38
BTC-USDT-SWAP,30m,4H,0.001,0.008,0.008,140.0,0.0,-100.0,1076,458,618,42.565,100.0,0.553,-4.104,4388,1.31,-99.06,0.0,-99.98,0.0,-79.08
BTC-USDT-SWAP,30m,4H,0.001,0.008,0.01,140.0,0.0,-100.0,1076,473,603,43.959,100.0,0.629,-4.104,4388,1.44,-98.97,0.0,-99.98,0.0,-81.29
BTC-USDT-SWAP,30m,4H,0.001,0.008,0.015,140.0,0.0,-100.0,1076,487,589,45.26,100.0,0.681,-4.104,4388,3.16,-97.74,0.0,-99.98,0.0,-84.21
BTC-USDT-SWAP,30m,4H,0.001,0.008,0.02,140.0,0.0,-100.0,1076,495,581,46.004,100.0,0.665,-4.104,4388,3.45,-97.53,0.0,-99.98,0.0,-68.57
BTC-USDT-SWAP,30m,4H,0.001,0.01,0.005,140.0,0.0,-100.0,1076,355,721,32.993,100.0,0.456,-4.104,4388,0.43,-99.69,0.0,-100.0,0.0,-97.2
BTC-USDT-SWAP,30m,4H,0.001,0.01,0.008,140.0,0.0,-100.0,1076,408,668,37.918,100.0,0.573,-4.104,4388,0.87,-99.38,0.0,-99.99,0.0,-94.26
BTC-USDT-SWAP,30m,4H,0.001,0.01,0.01,140.0,0.0,-100.0,1076,424,652,39.405,100.0,0.655,-4.104,4388,1.23,-99.12,0.0,-100.0,0.0,-94.86
BTC-USDT-SWAP,30m,4H,0.001,0.01,0.015,140.0,0.0,-100.0,1076,435,641,40.428,100.0,0.681,-4.104,4388,1.92,-98.63,0.0,-100.0,0.0,-96.19
BTC-USDT-SWAP,30m,4H,0.001,0.01,0.02,140.0,0.0,-100.0,1076,441,635,40.985,100.0,0.649,-4.104,4388,1.6,-98.86,0.0,-100.0,0.0,-92.63
BTC-USDT-SWAP,30m,4H,0.001,0.015,0.005,140.0,0.0,-100.0,1076,308,768,28.625,100.0,0.429,-4.104,4388,0.09,-99.94,0.0,-100.0,0.0,-98.04
BTC-USDT-SWAP,30m,4H,0.001,0.015,0.008,140.0,0.0,-100.0,1076,350,726,32.528,100.0,0.458,-4.104,4388,0.08,-99.94,0.0,-100.0,0.0,-95.74
BTC-USDT-SWAP,30m,4H,0.001,0.015,0.01,140.0,0.0,-100.0,1076,361,715,33.55,100.0,0.426,-4.104,4388,0.05,-99.97,0.0,-100.0,0.0,-96.07
BTC-USDT-SWAP,30m,4H,0.001,0.015,0.015,140.0,0.0,-100.0,1076,372,704,34.572,100.0,0.49,-4.104,4388,0.08,-99.94,0.0,-100.0,0.0,-96.67
BTC-USDT-SWAP,30m,4H,0.001,0.015,0.02,140.0,0.0,-100.0,1076,377,699,35.037,100.0,0.464,-4.104,4388,0.07,-99.95,0.0,-100.0,0.0,-94.14
BTC-USDT-SWAP,30m,4H,0.001,0.02,0.005,140.0,0.0,-100.0,1076,296,780,27.509,100.0,0.472,-4.104,4388,0.07,-99.95,0.0,-100.0,0.0,-99.47
BTC-USDT-SWAP,30m,4H,0.001,0.02,0.008,140.0,0.0,-100.0,1076,332,744,30.855,100.0,0.479,-4.104,4388,0.05,-99.97,0.0,-100.0,0.0,-99.36
BTC-USDT-SWAP,30m,4H,0.001,0.02,0.01,140.0,0.0,-100.0,1076,344,732,31.97,100.0,0.455,-4.104,4388,0.03,-99.98,0.0,-100.0,0.0,-99.16
BTC-USDT-SWAP,30m,4H,0.001,0.02,0.015,140.0,0.0,-100.0,1076,353,723,32.807,100.0,0.484,-4.104,4388,0.03,-99.98,0.0,-100.0,0.0,-99.3
BTC-USDT-SWAP,30m,4H,0.001,0.02,0.02,140.0,0.0,-100.0,1076,357,719,33.178,100.0,0.464,-4.104,4388,0.02,-99.99,0.0,-100.0,0.0,-98.84
BTC-USDT-SWAP,30m,4H,0.001,0.03,0.005,140.0,0.0,-100.0,1076,292,784,27.138,100.0,0.294,-4.104,4388,0.04,-99.97,0.0,-100.0,0.0,-99.64
BTC-USDT-SWAP,30m,4H,0.001,0.03,0.008,140.0,0.0,-100.0,1076,328,748,30.483,100.0,0.33,-4.104,4388,0.04,-99.97,0.0,-100.0,0.0,-99.58
BTC-USDT-SWAP,30m,4H,0.001,0.03,0.01,140.0,0.0,-100.0,1076,340,736,31.599,100.0,0.298,-4.104,4388,0.02,-99.98,0.0,-100.0,0.0,-99.4
BTC-USDT-SWAP,30m,4H,0.001,0.03,0.015,140.0,0.0,-100.0,1076,347,729,32.249,100.0,0.334,-4.104,4388,0.02,-99.98,0.0,-100.0,0.0,-99.52
BTC-USDT-SWAP,30m,4H,0.001,0.03,0.02,140.0,0.0,-100.0,1076,351,725,32.621,100.0,0.31,-4.104,4388,0.01,-99.99,0.0,-100.0,0.0,-99.21
BTC-USDT-SWAP,30m,4H,0.0015,0.006,0.005,140.0,0.001,-100.0,971,446,525,45.932,100.0,0.532,-4.104,4388,4.68,-96.66,0.0,-99.92,0.0,-85.62
BTC-USDT-SWAP,30m,4H,0.0015,0.006,0.008,140.0,0.007,-99.995,971,505,466,52.008,99.996,0.688,-4.104,4388,15.38,-89.02,0.02,-99.88,0.01,-62.06
BTC-USDT-SWAP,30m,4H,0.0015,0.006,0.01,140.0,0.046,-99.967,971,526,445,54.171,99.974,0.789,-4.103,4388,46.0,-67.14,0.11,-99.77,0.05,-56.33
BTC-USDT-SWAP,30m,4H,0.0015,0.006,0.015,140.0,0.174,-99.876,971,545,426,56.128,99.928,0.87,-4.099,4388,103.7,-25.93,0.36,-99.66,0.17,-51.27
BTC-USDT-SWAP,30m,4H,0.0015,0.006,0.02,140.0,0.969,-99.308,971,557,414,57.364,99.809,0.91,-4.076,4388,170.12,21.51,1.06,-99.38,0.97,-8.2
BTC-USDT-SWAP,30m,4H,0.0015,0.008,0.005,140.0,0.0,-100.0,971,378,593,38.929,100.0,0.504,-4.104,4388,2.13,-98.48,0.0,-99.96,0.0,-90.52
BTC-USDT-SWAP,30m,4H,0.0015,0.008,0.008,140.0,0.001,-100.0,971,430,541,44.284,100.0,0.652,-4.104,4388,5.05,-96.39,0.0,-99.95,0.0,-73.13
BTC-USDT-SWAP,30m,4H,0.0015,0.008,0.01,140.0,0.002,-99.999,971,445,526,45.829,99.999,0.718,-4.104,4388,8.36,-94.03,0.01,-99.92,0.0,-72.88
BTC-USDT-SWAP,30m,4H,0.0015,0.008,0.015,140.0,0.003,-99.998,971,460,511,47.374,99.999,0.771,-4.104,4388,17.41,-87.56,0.01,-99.93,0.0,-76.76
BTC-USDT-SWAP,30m,4H,0.0015,0.008,0.02,140.0,0.009,-99.994,971,468,503,48.198,99.997,0.746,-4.104,4388,14.83,-89.41,0.02,-99.87,0.01,-53.35
BTC-USDT-SWAP,30m,4H,0.0015,0.01,0.005,140.0,0.0,-100.0,971,330,641,33.986,100.0,0.506,-4.104,4388,1.1,-99.21,0.0,-99.99,0.0,-92.61
BTC-USDT-SWAP,30m,4H,0.0015,0.01,0.008,140.0,0.0,-100.0,971,376,595,38.723,100.0,0.642,-4.104,4388,2.42,-98.27,0.0,-99.99,0.0,-87.9
BTC-USDT-SWAP,30m,4H,0.0015,0.01,0.01,140.0,0.0,-100.0,971,390,581,40.165,100.0,0.703,-4.104,4388,4.19,-97.01,0.0,-99.99,0.0,-87.86
BTC-USDT-SWAP,30m,4H,0.0015,0.01,0.015,140.0,0.0,-100.0,971,404,567,41.607,100.0,0.729,-4.104,4388,6.25,-95.54,0.0,-99.99,0.0,-86.77
BTC-USDT-SWAP,30m,4H,0.0015,0.01,0.02,140.0,0.0,-100.0,971,410,561,42.225,100.0,0.704,-4.104,4388,5.84,-95.83,0.0,-99.99,0.0,-68.72
BTC-USDT-SWAP,30m,4H,0.0015,0.015,0.005,140.0,0.0,-100.0,971,288,683,29.66,100.0,0.482,-4.104,4388,0.19,-99.86,0.0,-100.0,0.0,-95.35
BTC-USDT-SWAP,30m,4H,0.0015,0.015,0.008,140.0,0.0,-100.0,971,322,649,33.162,100.0,0.498,-4.104,4388,0.17,-99.88,0.0,-100.0,0.0,-91.54
BTC-USDT-SWAP,30m,4H,0.0015,0.015,0.01,140.0,0.0,-100.0,971,331,640,34.089,100.0,0.502,-4.104,4388,0.16,-99.88,0.0,-100.0,0.0,-93.7
BTC-USDT-SWAP,30m,4H,0.0015,0.015,0.015,140.0,0.0,-100.0,971,343,628,35.324,100.0,0.548,-4.104,4388,0.2,-99.85,0.0,-100.0,0.0,-94.54
BTC-USDT-SWAP,30m,4H,0.0015,0.015,0.02,140.0,0.0,-100.0,971,348,623,35.839,100.0,0.535,-4.104,4388,0.19,-99.86,0.0,-100.0,0.0,-89.98
BTC-USDT-SWAP,30m,4H,0.0015,0.02,0.005,140.0,0.0,-100.0,971,275,696,28.321,100.0,0.484,-4.104,4388,0.17,-99.88,0.0,-100.0,0.0,-98.21
BTC-USDT-SWAP,30m,4H,0.0015,0.02,0.008,140.0,0.0,-100.0,971,303,668,31.205,100.0,0.453,-4.104,4388,0.1,-99.93,0.0,-100.0,0.0,-98.15
BTC-USDT-SWAP,30m,4H,0.0015,0.02,0.01,140.0,0.0,-100.0,971,313,658,32.235,100.0,0.462,-4.104,4388,0.1,-99.93,0.0,-100.0,0.0,-98.16
BTC-USDT-SWAP,30m,4H,0.0015,0.02,0.015,140.0,0.0,-100.0,971,323,648,33.265,100.0,0.471,-4.104,4388,0.08,-99.94,0.0,-100.0,0.0,-98.43
BTC-USDT-SWAP,30m,4H,0.0015,0.02,0.02,140.0,0.0,-100.0,971,327,644,33.677,100.0,0.458,-4.104,4388,0.06,-99.96,0.0,-100.0,0.0,-97.33
BTC-USDT-SWAP,30m,4H,0.0015,0.03,0.005,140.0,0.0,-100.0,971,273,698,28.115,100.0,0.531,-4.104,4388,0.2,-99.86,0.0,-100.0,0.0,-98.63
BTC-USDT-SWAP,30m,4H,0.0015,0.03,0.008,140.0,0.0,-100.0,971,300,671,30.896,100.0,0.498,-4.104,4388,0.11,-99.92,0.0,-100.0,0.0,-98.75
BTC-USDT-SWAP,30m,4H,0.0015,0.03,0.01,140.0,0.0,-100.0,971,309,662,31.823,100.0,0.477,-4.104,4388,0.09,-99.94,0.0,-100.0,0.0,-98.63
BTC-USDT-SWAP,30m,4H,0.0015,0.03,0.015,140.0,0.0,-100.0,971,318,653,32.75,100.0,0.485,-4.104,4388,0.07,-99.95,0.0,-100.0,0.0,-98.88
BTC-USDT-SWAP,30m,4H,0.0015,0.03,0.02,140.0,0.0,-100.0,971,322,649,33.162,100.0,0.474,-4.104,4388,0.05,-99.97,0.0,-100.0,0.0,-98.09
BTC-USDT-SWAP,30m,4H,0.002,0.006,0.005,140.0,0.003,-99.998,877,401,476,45.724,99.998,0.507,-4.104,4388,5.73,-95.9,0.02,-99.71,0.0,-80.23
BTC-USDT-SWAP,30m,4H,0.002,0.006,0.008,140.0,0.068,-99.951,877,460,417,52.452,99.964,0.687,-4.102,4388,21.99,-84.3,0.1,-99.56,0.07,-30.14
BTC-USDT-SWAP,30m,4H,0.002,0.006,0.01,140.0,0.372,-99.734,877,481,396,54.846,99.793,0.826,-4.093,4388,93.0,-33.57,0.55,-99.41,0.37,-32.13
BTC-USDT-SWAP,30m,4H,0.002,0.006,0.015,140.0,2.816,-97.988,877,504,373,57.469,99.485,0.922,-4.021,4388,237.78,69.84,2.14,-99.1,2.82,31.57
BTC-USDT-SWAP,30m,4H,0.002,0.006,0.02,140.0,26.093,-81.362,877,516,361,58.837,97.295,0.965,-3.339,4388,425.03,203.6,19.26,-95.47,26.09,35.49
BTC-USDT-SWAP,30m,4H,0.002,0.008,0.005,140.0,0.001,-100.0,877,336,541,38.312,100.0,0.478,-4.104,4388,3.2,-97.71,0.0,-99.87,0.0,-85.78
BTC-USDT-SWAP,30m,4H,0.002,0.008,0.008,140.0,0.003,-99.998,877,382,495,43.558,99.999,0.624,-4.104,4388,6.14,-95.61,0.01,-99.88,0.0,-60.53
BTC-USDT-SWAP,30m,4H,0.002,0.008,0.01,140.0,0.008,-99.995,877,398,479,45.382,99.996,0.716,-4.104,4388,16.49,-88.22,0.02,-99.85,0.01,-68.39
BTC-USDT-SWAP,30m,4H,0.002,0.008,0.015,140.0,0.022,-99.984,877,416,461,47.434,99.993,0.787,-4.103,4388,25.65,-81.68,0.05,-99.81,0.02,-54.19
BTC-USDT-SWAP,30m,4H,0.002,0.008,0.02,140.0,0.16,-99.886,877,426,451,48.575,99.946,0.803,-4.099,4388,30.85,-77.96,0.29,-99.06,0.16,-44.81
BTC-USDT-SWAP,30m,4H,0.002,0.01,0.005,140.0,0.0,-100.0,877,293,584,33.409,100.0,0.496,-4.104,4388,1.43,-98.98,0.0,-99.96,0.0,-89.68
BTC-USDT-SWAP,30m,4H,0.002,0.01,0.008,140.0,0.0,-100.0,877,333,544,37.97,100.0,0.629,-4.104,4388,2.32,-98.35,0.0,-99.98,0.0,-83.05
BTC-USDT-SWAP,30m,4H,0.002,0.01,0.01,140.0,0.0,-100.0,877,350,527,39.909,100.0,0.713,-4.104,4388,7.22,-94.84,0.0,-99.97,0.0,-86.3
BTC-USDT-SWAP,30m,4H,0.002,0.01,0.015,140.0,0.0,-100.0,877,366,511,41.733,100.0,0.764,-4.104,4388,8.97,-93.59,0.0,-99.98,0.0,-73.57
BTC-USDT-SWAP,30m,4H,0.002,0.01,0.02,140.0,0.001,-99.999,877,372,505,42.417,100.0,0.74,-4.104,4388,8.73,-93.77,0.0,-99.97,0.0,-62.99
BTC-USDT-SWAP,30m,4H,0.002,0.015,0.005,140.0,0.0,-100.0,877,246,631,28.05,100.0,0.499,-4.104,4388,0.38,-99.73,0.0,-100.0,0.0,-96.09
BTC-USDT-SWAP,30m,4H,0.002,0.015,0.008,140.0,0.0,-100.0,877,276,601,31.471,100.0,0.52,-4.104,4388,0.3,-99.79,0.0,-100.0,0.0,-92.86
BTC-USDT-SWAP,30m,4H,0.002,0.015,0.01,140.0,0.0,-100.0,877,291,586,33.181,100.0,0.537,-4.104,4388,0.53,-99.62,0.0,-100.0,0.0,-94.6
BTC-USDT-SWAP,30m,4H,0.002,0.015,0.015,140.0,0.0,-100.0,877,303,574,34.55,100.0,0.576,-4.104,4388,0.38,-99.73,0.0,-100.0,0.0,-91.54
BTC-USDT-SWAP,30m,4H,0.002,0.015,0.02,140.0,0.0,-100.0,877,307,570,35.006,100.0,0.572,-4.104,4388,0.42,-99.7,0.0,-100.0,0.0,-91.11
BTC-USDT-SWAP,30m,4H,0.002,0.02,0.005,140.0,0.0,-100.0,877,235,642,26.796,100.0,0.512,-4.104,4388,0.28,-99.8,0.0,-100.0,0.0,-98.19
BTC-USDT-SWAP,30m,4H,0.002,0.02,0.008,140.0,0.0,-100.0,877,259,618,29.532,100.0,0.485,-4.104,4388,0.17,-99.88,0.0,-100.0,0.0,-98.13
BTC-USDT-SWAP,30m,4H,0.002,0.02,0.01,140.0,0.0,-100.0,877,275,602,31.357,100.0,0.507,-4.104,4388,0.32,-99.77,0.0,-100.0,0.0,-98.09
BTC-USDT-SWAP,30m,4H,0.002,0.02,0.015,140.0,0.0,-100.0,877,284,593,32.383,100.0,0.521,-4.104,4388,0.17,-99.88,0.0,-100.0,0.0,-97.07
BTC-USDT-SWAP,30m,4H,0.002,0.02,0.02,140.0,0.0,-100.0,877,287,590,32.725,100.0,0.513,-4.104,4388,0.13,-99.91,0.0,-100.0,0.0,-97.11
BTC-USDT-SWAP,30m,4H,0.002,0.03,0.005,140.0,0.0,-100.0,877,232,645,26.454,100.0,0.553,-4.104,4388,0.31,-99.78,0.0,-100.0,0.0,-98.64
BTC-USDT-SWAP,30m,4H,0.002,0.03,0.008,140.0,0.0,-100.0,877,255,622,29.076,100.0,0.525,-4.104,4388,0.19,-99.87,0.0,-100.0,0.0,-98.75
BTC-USDT-SWAP,30m,4H,0.002,0.03,0.01,140.0,0.0,-100.0,877,269,608,30.673,100.0,0.514,-4.104,4388,0.29,-99.8,0.0,-100.0,0.0,-98.58
BTC-USDT-SWAP,30m,4H,0.002,0.03,0.015,140.0,0.0,-100.0,877,278,599,31.699,100.0,0.516,-4.104,4388,0.13,-99.9,0.0,-100.0,0.0,-97.91
BTC-USDT-SWAP,30m,4H,0.002,0.03,0.02,140.0,0.0,-100.0,877,280,597,31.927,100.0,0.509,-4.104,4388,0.1,-99.93,0.0,-100.0,0.0,-97.93
BTC-USDT-SWAP,30m,4H,0.0025,0.006,0.005,140.0,0.068,-99.951,797,388,409,48.683,99.958,0.634,-4.102,4388,19.45,-86.11,0.15,-99.23,0.07,-54.73
BTC-USDT-SWAP,30m,4H,0.0025,0.006,0.008,140.0,1.116,-99.203,797,443,354,55.583,99.599,0.786,-4.071,4388,67.78,-51.58,0.7,-98.96,1.12,58.77
BTC-USDT-SWAP,30m,4H,0.0025,0.006,0.01,140.0,2.826,-97.981,797,460,337,57.716,98.764,0.862,-4.021,4388,163.8,17.0,2.23,-98.64,2.83,26.67
BTC-USDT-SWAP,30m,4H,0.0025,0.006,0.015,140.0,29.704,-78.783,797,483,314,60.602,98.255,0.962,-3.233,4388,548.34,291.67,12.27,-97.76,29.7,142.03
BTC-USDT-SWAP,30m,4H,0.0025,0.006,0.02,140.0,204.252,45.894,797,494,303,61.982,93.007,1.011,1.883,4388,774.21,453.01,86.15,-88.87,204.25,137.08
BTC-USDT-SWAP,30m,4H,0.0025,0.008,0.005,140.0,0.002,-99.999,797,310,487,38.896,99.999,0.522,-4.104,4388,3.54,-97.47,0.01,-99.78,0.0,-76.96
BTC-USDT-SWAP,30m,4H,0.0025,0.008,0.008,140.0,0.009,-99.994,797,355,442,44.542,99.996,0.658,-4.104,4388,8.0,-94.29,0.02,-99.76,0.01,-53.29
BTC-USDT-SWAP,30m,4H,0.0025,0.008,0.01,140.0,0.022,-99.984,797,371,426,46.55,99.989,0.71,-4.103,4388,16.89,-87.94,0.06,-99.62,0.02,-66.37
BTC-USDT-SWAP,30m,4H,0.0025,0.008,0.015,140.0,0.097,-99.931,797,389,408,48.808,99.963,0.82,-4.101,4388,42.54,-69.61,0.21,-99.52,0.1,-52.98
BTC-USDT-SWAP,30m,4H,0.0025,0.008,0.02,140.0,0.502,-99.641,797,398,399,49.937,99.806,0.824,-4.089,4388,44.17,-68.45,0.89,-97.97,0.5,-43.83
BTC-USDT-SWAP,30m,4H,0.0025,0.01,0.005,140.0,0.0,-100.0,797,273,524,34.253,100.0,0.503,-4.104,4388,1.38,-99.01,0.0,-99.91,0.0,-79.31
BTC-USDT-SWAP,30m,4H,0.0025,0.01,0.008,140.0,0.001,-100.0,797,314,483,39.398,100.0,0.646,-4.104,4388,2.51,-98.21,0.0,-99.91,0.0,-71.1
BTC-USDT-SWAP,30m,4H,0.0025,0.01,0.01,140.0,0.001,-99.999,797,326,471,40.903,100.0,0.687,-4.104,4388,6.01,-95.71,0.0,-99.93,0.0,-78.78
BTC-USDT-SWAP,30m,4H,0.0025,0.01,0.015,140.0,0.002,-99.999,797,340,457,42.66,99.999,0.733,-4.104,4388,5.71,-95.92,0.0,-99.92,0.0,-67.18
BTC-USDT-SWAP,30m,4H,0.0025,0.01,0.02,140.0,0.004,-99.997,797,347,450,43.538,99.999,0.71,-4.104,4388,5.71,-95.92,0.01,-99.83,0.0,-54.2
BTC-USDT-SWAP,30m,4H,0.0025,0.015,0.005,140.0,0.0,-100.0,797,228,569,28.607,100.0,0.514,-4.104,4388,0.52,-99.63,0.0,-99.99,0.0,-91.24
BTC-USDT-SWAP,30m,4H,0.0025,0.015,0.008,140.0,0.0,-100.0,797,259,538,32.497,100.0,0.485,-4.104,4388,0.31,-99.78,0.0,-99.99,0.0,-90.96
BTC-USDT-SWAP,30m,4H,0.0025,0.015,0.01,140.0,0.0,-100.0,797,270,527,33.877,100.0,0.489,-4.104,4388,0.49,-99.65,0.0,-99.99,0.0,-93.47
BTC-USDT-SWAP,30m,4H,0.0025,0.015,0.015,140.0,0.0,-100.0,797,281,516,35.257,100.0,0.538,-4.104,4388,0.36,-99.74,0.0,-99.99,0.0,-89.61
BTC-USDT-SWAP,30m,4H,0.0025,0.015,0.02,140.0,0.0,-100.0,797,286,511,35.885,100.0,0.539,-4.104,4388,0.44,-99.69,0.0,-99.99,0.0,-86.11
BTC-USDT-SWAP,30m,4H,0.0025,0.02,0.005,140.0,0.0,-100.0,797,214,583,26.851,100.0,0.49,-4.104,4388,0.45,-99.68,0.0,-99.99,0.0,-97.85
BTC-USDT-SWAP,30m,4H,0.0025,0.02,0.008,140.0,0.0,-100.0,797,243,554,30.489,100.0,0.442,-4.104,4388,0.23,-99.84,0.0,-100.0,0.0,-97.56
BTC-USDT-SWAP,30m,4H,0.0025,0.02,0.01,140.0,0.0,-100.0,797,255,542,31.995,100.0,0.453,-4.104,4388,0.38,-99.73,0.0,-100.0,0.0,-97.6
BTC-USDT-SWAP,30m,4H,0.0025,0.02,0.015,140.0,0.0,-100.0,797,263,534,32.999,100.0,0.475,-4.104,4388,0.2,-99.86,0.0,-100.0,0.0,-96.26
BTC-USDT-SWAP,30m,4H,0.0025,0.02,0.02,140.0,0.0,-100.0,797,266,531,33.375,100.0,0.471,-4.104,4388,0.18,-99.87,0.0,-100.0,0.0,-96.04
BTC-USDT-SWAP,30m,4H,0.0025,0.03,0.005,140.0,0.0,-100.0,797,211,586,26.474,100.0,0.532,-4.104,4388,0.39,-99.72,0.0,-100.0,0.0,-98.22
BTC-USDT-SWAP,30m,4H,0.0025,0.03,0.008,140.0,0.0,-100.0,797,240,557,30.113,100.0,0.485,-4.104,4388,0.2,-99.86,0.0,-100.0,0.0,-98.1
BTC-USDT-SWAP,30m,4H,0.0025,0.03,0.01,140.0,0.0,-100.0,797,250,547,31.368,100.0,0.46,-4.104,4388,0.26,-99.81,0.0,-100.0,0.0,-98.02
BTC-USDT-SWAP,30m,4H,0.0025,0.03,0.015,140.0,0.0,-100.0,797,258,539,32.371,100.0,0.471,-4.104,4388,0.13,-99.91,0.0,-100.0,0.0,-97.0
BTC-USDT-SWAP,30m,4H,0.0025,0.03,0.02,140.0,0.0,-100.0,797,260,537,32.622,100.0,0.468,-4.104,4388,0.11,-99.92,0.0,-100.0,0.0,-96.83
BTC-USDT-SWAP,30m,4H,0.003,0.006,0.005,140.0,0.438,-99.687,717,370,347,51.604,99.723,0.613,-4.091,4388,25.97,-81.45,0.48,-98.15,0.44,-8.87
BTC-USDT-SWAP,30m,4H,0.003,0.006,0.008,140.0,3.715,-97.347,717,416,301,58.02,98.548,0.735,-3.995,4388,63.32,-54.77,2.11,-96.66,3.71,75.87
BTC-USDT-SWAP,30m,4H,0.003,0.006,0.01,140.0,13.272,-90.52,717,434,283,60.53,95.659,0.849,-3.715,4388,134.75,-3.75,7.51,-94.43,13.27,76.83
BTC-USDT-SWAP,30m,4H,0.003,0.006,0.015,140.0,106.517,-23.917,717,453,264,63.18,93.904,0.983,-0.982,4388,359.85,157.03,29.23,-91.88,106.52,264.45
BTC-USDT-SWAP,30m,4H,0.003,0.006,0.02,140.0,701.84,401.314,717,464,253,64.714,80.684,1.098,16.47,4388,467.1,233.64,228.71,-51.04,701.84,206.86
BTC-USDT-SWAP,30m,4H,0.003,0.008,0.005,140.0,0.01,-99.993,717,291,426,40.586,99.994,0.503,-4.104,4388,7.32,-94.77,0.02,-99.77,0.01,-43.49
BTC-USDT-SWAP,30m,4H,0.003,0.008,0.008,140.0,0.047,-99.966,717,332,385,46.304,99.975,0.593,-4.103,4388,10.3,-92.64,0.04,-99.57,0.05,6.49
BTC-USDT-SWAP,30m,4H,0.003,0.008,0.01,140.0,0.159,-99.886,717,351,366,48.954,99.896,0.706,-4.099,4388,24.65,-82.4,0.19,-99.23,0.16,-16.04
BTC-USDT-SWAP,30m,4H,0.003,0.008,0.015,140.0,1.086,-99.224,717,369,348,51.464,99.772,0.845,-4.072,4388,70.76,-49.45,0.66,-99.06,1.09,63.72
BTC-USDT-SWAP,30m,4H,0.003,0.008,0.02,140.0,6.368,-95.451,717,379,338,52.859,98.56,0.897,-3.917,4388,90.36,-35.46,5.02,-94.44,6.37,26.78
BTC-USDT-SWAP,30m,4H,0.003,0.01,0.005,140.0,0.002,-99.999,717,257,460,35.844,99.999,0.407,-4.104,4388,2.04,-98.54,0.0,-99.85,0.0,-52.3
BTC-USDT-SWAP,30m,4H,0.003,0.01,0.008,140.0,0.003,-99.998,717,294,423,41.004,99.998,0.533,-4.104,4388,2.61,-98.13,0.01,-99.79,0.0,-39.48
BTC-USDT-SWAP,30m,4H,0.003,0.01,0.01,140.0,0.009,-99.993,717,310,407,43.236,99.995,0.632,-4.104,4388,6.97,-95.02,0.02,-99.67,0.01,-58.59
BTC-USDT-SWAP,30m,4H,0.003,0.01,0.015,140.0,0.02,-99.985,717,322,395,44.909,99.993,0.685,-4.103,4388,6.61,-95.28,0.02,-99.67,0.02,-6.98
BTC-USDT-SWAP,30m,4H,0.003,0.01,0.02,140.0,0.051,-99.963,717,329,388,45.886,99.982,0.674,-4.102,4388,6.91,-95.06,0.06,-99.06,0.05,-20.94
BTC-USDT-SWAP,30m,4H,0.003,0.015,0.005,140.0,0.0,-100.0,717,211,506,29.428,100.0,0.364,-4.104,4388,0.67,-99.52,0.0,-99.97,0.0,-87.7
BTC-USDT-SWAP,30m,4H,0.003,0.015,0.008,140.0,0.0,-100.0,717,240,477,33.473,100.0,0.31,-4.104,4388,0.39,-99.72,0.0,-99.98,0.0,-88.71
BTC-USDT-SWAP,30m,4H,0.003,0.015,0.01,140.0,0.0,-100.0,717,252,465,35.146,100.0,0.374,-4.104,4388,0.59,-99.58,0.0,-99.97,0.0,-92.15
BTC-USDT-SWAP,30m,4H,0.003,0.015,0.015,140.0,0.0,-100.0,717,263,454,36.681,100.0,0.481,-4.104,4388,0.59,-99.58,0.0,-99.97,0.0,-79.64
BTC-USDT-SWAP,30m,4H,0.003,0.015,0.02,140.0,0.0,-100.0,717,267,450,37.238,100.0,0.475,-4.104,4388,0.61,-99.57,0.0,-99.96,0.0,-84.06
BTC-USDT-SWAP,30m,4H,0.003,0.02,0.005,140.0,0.0,-100.0,717,192,525,26.778,100.0,0.327,-4.104,4388,0.42,-99.7,0.0,-99.99,0.0,-96.02
BTC-USDT-SWAP,30m,4H,0.003,0.02,0.008,140.0,0.0,-100.0,717,222,495,30.962,100.0,0.291,-4.104,4388,0.27,-99.81,0.0,-99.99,0.0,-94.69
