pair,mode,signal_bar,float_pct,tp_pct,sl_pct,confirm,min_amp,max_amp,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals,y2024_end,y2024_pnl_pct,y2025_end,y2025_pnl_pct,y2026_end,y2026_pnl_pct
BTC-USDT-SWAP,reversal,12H,0.003,0.006,0.02,1,0.0,10.0,148.0,43434.19,29247.43,536,439,97,81.9,43.44,1.436,1595.314,1101,2612.78,1665.39,48764.3,1766.38,43434.19,-10.93
BTC-USDT-SWAP,reversal,12H,0.003,0.006,0.025,1,0.0,10.0,148.0,61814.82,41666.77,536,444,92,82.84,53.68,1.672,2272.733,1101,3104.46,1997.61,67144.93,2062.85,61814.82,-7.94
BTC-USDT-SWAP,reversal,12H,0.003,0.006,0.03,1,0.0,10.0,148.0,61724.99,41606.07,536,445,91,83.02,57.75,1.699,2269.422,1101,2450.85,1555.98,67055.09,2636.0,61724.99,-7.95
BTC-USDT-SWAP,reversal,12H,0.003,0.008,0.01,1,0.0,10.0,148.0,230.49,55.74,536,344,192,64.18,69.17,1.014,3.04,1101,285.62,92.99,345.5,20.96,230.49,-33.29
BTC-USDT-SWAP,reversal,12H,0.003,0.008,0.015,1,0.0,10.0,148.0,1826.4,1134.05,536,372,164,69.4,72.96,1.082,61.857,1101,663.05,348.01,2647.38,299.27,1826.4,-31.01
BTC-USDT-SWAP,reversal,12H,0.003,0.008,0.02,1,0.0,10.0,148.0,5151.13,3380.49,536,383,153,71.46,85.05,1.077,184.39,1101,971.66,556.52,7379.94,659.52,5151.13,-30.2
BTC-USDT-SWAP,reversal,12H,0.003,0.008,0.025,1,0.0,10.0,148.0,11234.39,7490.8,536,388,148,72.39,76.94,1.175,408.589,1101,821.45,455.03,16008.04,1848.75,11234.39,-29.82
BTC-USDT-SWAP,reversal,12H,0.003,0.008,0.03,1,0.0,10.0,148.0,26278.0,17655.41,536,389,147,72.57,77.01,1.247,963.022,1101,1035.21,599.47,31308.11,2924.32,26278.0,-16.07
BTC-USDT-SWAP,reversal,12H,0.003,0.01,0.01,1,0.0,10.0,148.0,5.38,-96.36,536,291,245,54.29,97.85,0.896,-5.256,1101,71.44,-51.73,7.92,-88.91,5.38,-32.03
BTC-USDT-SWAP,reversal,12H,0.003,0.01,0.015,1,0.0,10.0,148.0,28.26,-80.9,536,320,216,59.7,94.65,0.947,-4.413,1101,91.85,-37.94,40.21,-56.22,28.26,-29.71
BTC-USDT-SWAP,reversal,12H,0.003,0.01,0.02,1,0.0,10.0,148.0,28.03,-81.06,536,327,209,61.01,94.18,0.95,-4.422,1101,72.22,-51.2,39.41,-45.43,28.03,-28.88
BTC-USDT-SWAP,reversal,12H,0.003,0.01,0.025,1,0.0,10.0,148.0,66.42,-55.12,536,333,203,62.13,95.99,0.974,-3.006,1101,75.41,-49.05,93.4,23.87,66.42,-28.88
BTC-USDT-SWAP,reversal,12H,0.003,0.01,0.03,1,0.0,10.0,148.0,77.5,-47.63,536,334,202,62.31,95.08,0.98,-2.598,1101,76.74,-48.15,108.98,42.02,77.5,-28.88
BTC-USDT-SWAP,reversal,12H,0.003,0.015,0.01,1,0.0,10.0,148.0,0.02,-99.99,536,231,305,43.1,99.99,0.795,-5.454,1101,36.34,-75.45,0.03,-99.93,0.02,-36.8
BTC-USDT-SWAP,reversal,12H,0.003,0.015,0.015,1,0.0,10.0,148.0,0.03,-99.98,536,259,277,48.32,99.99,0.871,-5.454,1101,53.92,-63.57,0.04,-99.92,0.03,-34.65
BTC-USDT-SWAP,reversal,12H,0.003,0.015,0.02,1,0.0,10.0,148.0,0.01,-99.99,536,265,271,49.44,99.99,0.801,-5.454,1101,25.21,-82.96,0.01,-99.94,0.01,-33.88
BTC-USDT-SWAP,reversal,12H,0.003,0.015,0.025,1,0.0,10.0,148.0,0.02,-99.99,536,271,265,50.56,99.99,0.835,-5.454,1101,16.55,-88.81,0.03,-99.82,0.02,-33.88
BTC-USDT-SWAP,reversal,12H,0.003,0.015,0.03,1,0.0,10.0,148.0,0.02,-99.99,536,272,264,50.75,99.99,0.834,-5.454,1101,14.89,-89.94,0.02,-99.84,0.02,-33.88
BTC-USDT-SWAP,reversal,12H,0.003,0.02,0.01,1,0.0,10.0,148.0,0.0,-100.0,536,213,323,39.74,100.0,0.771,-5.454,1101,25.71,-82.63,0.0,-99.99,0.0,-36.8
BTC-USDT-SWAP,reversal,12H,0.003,0.02,0.015,1,0.0,10.0,148.0,0.0,-100.0,536,237,299,44.22,100.0,0.848,-5.454,1101,33.89,-77.1,0.0,-99.99,0.0,-34.65
BTC-USDT-SWAP,reversal,12H,0.003,0.02,0.02,1,0.0,10.0,148.0,0.0,-100.0,536,244,292,45.52,100.0,0.771,-5.455,1101,15.55,-89.5,0.0,-99.99,0.0,-33.88
BTC-USDT-SWAP,reversal,12H,0.003,0.02,0.025,1,0.0,10.0,148.0,0.0,-100.0,536,250,286,46.64,100.0,0.83,-5.454,1101,9.12,-93.84,0.0,-99.97,0.0,-33.88
BTC-USDT-SWAP,reversal,12H,0.003,0.02,0.03,1,0.0,10.0,148.0,0.0,-100.0,536,250,286,46.64,100.0,0.827,-5.455,1101,7.88,-94.68,0.0,-99.98,0.0,-33.88
BTC-USDT-SWAP,reversal,12H,0.003,0.03,0.01,1,0.0,10.0,148.0,0.0,-100.0,536,195,341,36.38,100.0,0.617,-5.455,1101,5.22,-96.47,0.0,-99.99,0.0,-36.8
BTC-USDT-SWAP,reversal,12H,0.003,0.03,0.015,1,0.0,10.0,148.0,0.0,-100.0,536,219,317,40.86,100.0,0.7,-5.455,1101,4.93,-96.67,0.0,-100.0,0.0,-34.65
BTC-USDT-SWAP,reversal,12H,0.003,0.03,0.02,1,0.0,10.0,148.0,0.0,-100.0,536,225,311,41.98,100.0,0.586,-5.455,1101,1.82,-98.77,0.0,-100.0,0.0,-33.88
BTC-USDT-SWAP,reversal,12H,0.003,0.03,0.025,1,0.0,10.0,148.0,0.0,-100.0,536,229,307,42.72,100.0,0.615,-5.455,1101,0.57,-99.62,0.0,-100.0,0.0,-33.88
BTC-USDT-SWAP,reversal,12H,0.003,0.03,0.03,1,0.0,10.0,148.0,0.0,-100.0,536,229,307,42.72,100.0,0.585,-5.455,1101,0.33,-99.78,0.0,-100.0,0.0,-33.88
BTC-USDT-SWAP,reversal,12H,0.005,0.006,0.01,1,0.0,10.0,148.0,7631.01,5056.09,454,355,99,78.19,50.28,1.39,275.787,1101,737.86,398.56,7726.39,947.13,7631.01,-1.23
BTC-USDT-SWAP,reversal,12H,0.005,0.006,0.015,1,0.0,10.0,148.0,34091.19,22934.59,454,377,77,83.04,53.92,1.575,1250.978,1101,2997.09,1925.06,34846.31,1062.67,34091.19,-2.17
BTC-USDT-SWAP,reversal,12H,0.005,0.006,0.02,1,0.0,10.0,148.0,49343.48,33240.19,454,384,70,84.58,43.92,1.72,1813.101,1101,2184.76,1376.19,49650.33,2172.57,49343.48,-0.62
BTC-USDT-SWAP,reversal,12H,0.005,0.006,0.025,1,0.0,10.0,148.0,64582.48,43536.81,454,389,65,85.68,57.17,2.001,2374.735,1101,2429.5,1541.55,64889.33,2570.89,64582.48,-0.47
BTC-USDT-SWAP,reversal,12H,0.005,0.006,0.03,1,0.0,10.0,148.0,65141.13,43914.28,454,390,64,85.9,44.75,1.94,2395.324,1101,3172.06,2043.29,65447.98,1963.26,65141.13,-0.47
BTC-USDT-SWAP,reversal,12H,0.005,0.008,0.01,1,0.0,10.0,148.0,4986.87,3269.5,454,313,141,68.94,65.22,1.183,178.337,1101,798.49,439.52,6267.64,684.93,4986.87,-20.43
BTC-USDT-SWAP,reversal,12H,0.005,0.008,0.015,1,0.0,10.0,148.0,14954.69,10004.52,454,332,122,73.13,71.56,1.199,545.701,1101,2451.15,1556.18,18932.34,672.39,14954.69,-21.01
BTC-USDT-SWAP,reversal,12H,0.005,0.008,0.02,1,0.0,10.0,148.0,26894.56,18072.0,454,339,115,74.67,70.74,1.278,985.745,1101,1587.06,972.34,30423.94,1817.0,26894.56,-11.6
BTC-USDT-SWAP,reversal,12H,0.005,0.008,0.025,1,0.0,10.0,148.0,48457.76,32641.73,454,345,109,75.99,63.86,1.466,1780.458,1101,1910.92,1191.16,51987.14,2620.53,48457.76,-6.79
BTC-USDT-SWAP,reversal,12H,0.005,0.008,0.03,1,0.0,10.0,148.0,49427.14,33296.72,454,346,108,76.21,50.77,1.431,1816.184,1101,2798.38,1790.8,52956.52,1792.4,49427.14,-6.66
BTC-USDT-SWAP,reversal,12H,0.005,0.01,0.01,1,0.0,10.0,148.0,454.9,207.36,454,272,182,59.91,76.76,1.045,11.311,1101,230.71,55.89,561.14,143.22,454.9,-18.93
BTC-USDT-SWAP,reversal,12H,0.005,0.01,0.015,1,0.0,10.0,148.0,1080.74,630.23,454,291,163,64.1,85.27,1.066,34.376,1101,459.71,210.61,1413.75,207.53,1080.74,-23.56
BTC-USDT-SWAP,reversal,12H,0.005,0.01,0.02,1,0.0,10.0,148.0,2421.9,1536.42,454,301,153,66.3,90.55,1.123,83.805,1101,262.86,77.61,3057.68,1063.22,2421.9,-20.79
BTC-USDT-SWAP,reversal,12H,0.005,0.01,0.025,1,0.0,10.0,148.0,3917.61,2547.04,454,305,149,67.18,89.53,1.198,138.929,1101,201.3,36.01,4946.04,2357.04,3917.61,-20.79
BTC-USDT-SWAP,reversal,12H,0.005,0.01,0.03,1,0.0,10.0,148.0,6553.26,4327.88,454,306,148,67.4,80.87,1.2,236.066,1101,423.97,186.47,8273.57,1851.43,6553.26,-20.79
BTC-USDT-SWAP,reversal,12H,0.005,0.015,0.01,1,0.0,10.0,148.0,0.6,-99.6,454,215,239,47.36,99.82,0.873,-5.432,1101,56.51,-61.82,0.78,-98.62,0.6,-23.14
BTC-USDT-SWAP,reversal,12H,0.005,0.015,0.015,1,0.0,10.0,148.0,0.23,-99.84,454,231,223,50.88,99.94,0.852,-5.446,1101,41.01,-72.29,0.32,-99.22,0.23,-27.52
BTC-USDT-SWAP,reversal,12H,0.005,0.015,0.02,1,0.0,10.0,148.0,0.43,-99.71,454,240,214,52.86,99.92,0.771,-5.439,1101,16.13,-89.1,0.58,-96.43,0.43,-24.9
BTC-USDT-SWAP,reversal,12H,0.005,0.015,0.025,1,0.0,10.0,148.0,0.6,-99.6,454,244,210,53.74,99.95,0.833,-5.433,1101,9.73,-93.43,0.8,-91.82,0.6,-24.9
BTC-USDT-SWAP,reversal,12H,0.005,0.015,0.03,1,0.0,10.0,148.0,0.67,-99.55,454,244,210,53.74,99.93,0.836,-5.43,1101,15.04,-89.84,0.89,-94.06,0.67,-24.9
BTC-USDT-SWAP,reversal,12H,0.005,0.02,0.01,1,0.0,10.0,148.0,0.01,-99.99,454,190,264,41.85,100.0,0.866,-5.454,1101,40.14,-72.88,0.02,-99.96,0.01,-23.14
BTC-USDT-SWAP,reversal,12H,0.005,0.02,0.015,1,0.0,10.0,148.0,0.0,-100.0,454,204,250,44.93,100.0,0.842,-5.454,1101,24.06,-83.74,0.0,-99.98,0.0,-27.52
BTC-USDT-SWAP,reversal,12H,0.005,0.02,0.02,1,0.0,10.0,148.0,0.0,-100.0,454,213,241,46.92,100.0,0.756,-5.454,1101,10.59,-92.84,0.01,-99.94,0.0,-24.9
BTC-USDT-SWAP,reversal,12H,0.005,0.02,0.025,1,0.0,10.0,148.0,0.0,-100.0,454,216,238,47.58,100.0,0.85,-5.454,1101,6.52,-95.6,0.0,-99.95,0.0,-24.9
BTC-USDT-SWAP,reversal,12H,0.005,0.02,0.03,1,0.0,10.0,148.0,0.0,-100.0,454,216,238,47.58,100.0,0.84,-5.454,1101,9.38,-93.66,0.0,-99.95,0.0,-24.9
BTC-USDT-SWAP,reversal,12H,0.005,0.03,0.01,1,0.0,10.0,148.0,0.0,-100.0,454,177,277,38.99,100.0,0.854,-5.455,1101,14.82,-89.99,0.0,-99.99,0.0,-23.14
BTC-USDT-SWAP,reversal,12H,0.005,0.03,0.015,1,0.0,10.0,148.0,0.0,-100.0,454,193,261,42.51,100.0,0.819,-5.455,1101,7.45,-94.96,0.0,-100.0,0.0,-27.52
BTC-USDT-SWAP,reversal,12H,0.005,0.03,0.02,1,0.0,10.0,148.0,0.0,-100.0,454,200,254,44.05,100.0,0.719,-5.455,1101,2.91,-98.03,0.0,-99.99,0.0,-24.9
BTC-USDT-SWAP,reversal,12H,0.005,0.03,0.025,1,0.0,10.0,148.0,0.0,-100.0,454,202,252,44.49,100.0,0.779,-5.455,1101,0.98,-99.34,0.0,-100.0,0.0,-24.9
BTC-USDT-SWAP,reversal,12H,0.005,0.03,0.03,1,0.0,10.0,148.0,0.0,-100.0,454,202,252,44.49,100.0,0.747,-5.455,1101,1.06,-99.28,0.0,-100.0,0.0,-24.9
BTC-USDT-SWAP,reversal,12H,0.007,0.006,0.01,1,0.0,10.0,148.0,476.34,221.85,379,283,96,74.67,79.12,1.08,12.101,1101,536.19,262.29,431.57,-19.51,476.34,10.37
BTC-USDT-SWAP,reversal,12H,0.007,0.006,0.015,1,0.0,10.0,148.0,6305.11,4160.21,379,308,71,81.27,79.77,1.197,226.92,1101,2308.45,1459.76,5712.44,147.46,6305.11,10.37
BTC-USDT-SWAP,reversal,12H,0.007,0.006,0.02,1,0.0,10.0,148.0,28497.84,19155.3,379,316,63,83.38,65.85,1.447,1044.834,1101,3785.62,2457.85,26955.89,612.06,28497.84,5.72
BTC-USDT-SWAP,reversal,12H,0.007,0.006,0.025,1,0.0,10.0,148.0,24192.27,16246.13,379,318,61,83.91,68.26,1.409,886.152,1101,3052.96,1962.81,22650.32,641.91,24192.27,6.81
BTC-USDT-SWAP,reversal,12H,0.007,0.006,0.03,1,0.0,10.0,148.0,55010.95,37069.56,379,322,57,84.96,30.05,1.885,2021.976,1101,6125.41,4038.79,53469.01,772.9,55010.95,2.88
BTC-USDT-SWAP,reversal,12H,0.007,0.008,0.01,1,0.0,10.0,148.0,1152.58,678.77,379,255,124,67.28,77.91,1.104,37.024,1101,945.62,538.93,1169.54,23.68,1152.58,-1.45
BTC-USDT-SWAP,reversal,12H,0.007,0.008,0.015,1,0.0,10.0,148.0,8849.76,5879.57,379,277,102,73.09,83.48,1.121,320.704,1101,3873.37,2517.14,8980.24,131.85,8849.76,-1.45
BTC-USDT-SWAP,reversal,12H,0.007,0.008,0.02,1,0.0,10.0,148.0,14128.89,9446.55,379,283,96,74.67,83.05,1.175,515.266,1101,3609.25,2338.68,14314.11,296.6,14128.89,-1.29
BTC-USDT-SWAP,reversal,12H,0.007,0.008,0.025,1,0.0,10.0,148.0,17476.15,11708.21,379,286,93,75.46,74.5,1.201,638.63,1101,2386.37,1512.41,17479.54,632.47,17476.15,-0.02
BTC-USDT-SWAP,reversal,12H,0.007,0.008,0.03,1,0.0,10.0,148.0,54524.25,36740.71,379,290,89,76.52,40.41,1.546,2004.039,1101,6038.52,3980.08,54527.63,803.0,54524.25,-0.01
BTC-USDT-SWAP,reversal,12H,0.007,0.01,0.01,1,0.0,10.0,148.0,134.64,-9.03,379,223,156,58.84,91.83,0.998,-0.492,1101,470.47,217.88,153.03,-67.47,134.64,-12.02
BTC-USDT-SWAP,reversal,12H,0.007,0.01,0.015,1,0.0,10.0,148.0,204.3,38.04,379,240,139,63.32,96.58,1.004,2.075,1101,914.51,517.92,232.21,-74.61,204.3,-12.02
BTC-USDT-SWAP,reversal,12H,0.007,0.01,0.02,1,0.0,10.0,148.0,405.36,173.89,379,247,132,65.17,96.27,1.016,9.485,1101,704.1,375.74,460.74,-34.56,405.36,-12.02
BTC-USDT-SWAP,reversal,12H,0.007,0.01,0.025,1,0.0,10.0,148.0,682.04,360.84,379,251,128,66.23,93.81,1.028,19.682,1101,562.09,279.79,775.21,37.91,682.04,-12.02
BTC-USDT-SWAP,reversal,12H,0.007,0.01,0.03,1,0.0,10.0,148.0,2590.91,1650.62,379,254,125,67.02,93.22,1.047,90.034,1101,1484.51,903.05,2944.84,98.37,2590.91,-12.02
BTC-USDT-SWAP,reversal,12H,0.007,0.015,0.01,1,0.0,10.0,148.0,2.41,-98.37,379,179,200,47.23,99.55,0.91,-5.366,1101,115.25,-22.13,2.62,-97.73,2.41,-7.94
BTC-USDT-SWAP,reversal,12H,0.007,0.015,0.015,1,0.0,10.0,148.0,1.41,-99.05,379,194,185,51.19,99.49,0.898,-5.403,1101,84.53,-42.88,1.53,-98.19,1.41,-7.95
BTC-USDT-SWAP,reversal,12H,0.007,0.015,0.02,1,0.0,10.0,148.0,1.95,-98.68,379,202,177,53.3,99.8,0.902,-5.383,1101,43.06,-70.91,2.12,-95.08,1.95,-7.95
BTC-USDT-SWAP,reversal,12H,0.007,0.015,0.025,1,0.0,10.0,148.0,1.29,-99.13,379,203,176,53.56,99.81,0.889,-5.407,1101,25.5,-82.77,1.4,-94.49,1.29,-7.95
BTC-USDT-SWAP,reversal,12H,0.007,0.015,0.03,1,0.0,10.0,148.0,4.13,-97.21,379,205,174,54.09,99.34,0.909,-5.302,1101,59.23,-59.98,4.49,-92.43,4.13,-7.95
BTC-USDT-SWAP,reversal,12H,0.007,0.02,0.01,1,0.0,10.0,148.0,0.03,-99.98,379,154,225,40.63,99.99,0.842,-5.454,1101,43.18,-70.82,0.03,-99.93,0.03,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.02,0.015,1,0.0,10.0,148.0,0.01,-99.99,379,171,208,45.12,100.0,0.805,-5.454,1101,23.94,-83.82,0.01,-99.94,0.01,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.02,0.02,1,0.0,10.0,148.0,0.01,-99.99,379,178,201,46.97,100.0,0.849,-5.454,1101,13.01,-91.21,0.01,-99.9,0.01,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.02,0.025,1,0.0,10.0,148.0,0.0,-100.0,379,178,201,46.97,100.0,0.838,-5.454,1101,6.31,-95.74,0.0,-99.92,0.0,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.02,0.03,1,0.0,10.0,148.0,0.01,-99.99,379,179,200,47.23,100.0,0.825,-5.454,1101,8.03,-94.58,0.01,-99.85,0.01,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.03,0.01,1,0.0,10.0,148.0,0.0,-100.0,379,143,236,37.73,100.0,0.849,-5.454,1101,25.21,-82.96,0.0,-99.98,0.0,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.03,0.015,1,0.0,10.0,148.0,0.0,-100.0,379,160,219,42.22,100.0,0.809,-5.454,1101,13.81,-90.67,0.0,-99.99,0.0,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.03,0.02,1,0.0,10.0,148.0,0.0,-100.0,379,165,214,43.54,100.0,0.82,-5.455,1101,5.18,-96.5,0.0,-99.99,0.0,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.03,0.025,1,0.0,10.0,148.0,0.0,-100.0,379,165,214,43.54,100.0,0.797,-5.455,1101,2.06,-98.61,0.0,-99.99,0.0,-14.97
BTC-USDT-SWAP,reversal,12H,0.007,0.03,0.03,1,0.0,10.0,148.0,0.0,-100.0,379,166,213,43.8,100.0,0.767,-5.455,1101,2.11,-98.57,0.0,-99.99,0.0,-14.97
BTC-USDT-SWAP,reversal,12H,0.01,0.006,0.01,1,0.0,10.0,148.0,566.81,282.98,300,233,67,77.67,86.91,1.089,15.435,1101,1183.65,699.76,561.99,-52.52,566.81,0.86
BTC-USDT-SWAP,reversal,12H,0.01,0.006,0.015,1,0.0,10.0,148.0,4445.94,2904.01,300,253,47,84.33,54.2,1.379,158.401,1101,1759.08,1088.57,4408.15,150.59,4445.94,0.86
BTC-USDT-SWAP,reversal,12H,0.01,0.006,0.02,1,0.0,10.0,148.0,8437.21,5600.81,300,260,40,86.67,50.84,1.423,305.499,1101,3381.21,2184.6,8365.49,147.41,8437.21,0.86
BTC-USDT-SWAP,reversal,12H,0.01,0.006,0.025,1,0.0,10.0,148.0,32147.44,21621.24,300,265,35,88.33,37.43,1.695,1179.341,1101,5596.66,3681.53,31923.84,470.41,32147.44,0.7
BTC-USDT-SWAP,reversal,12H,0.01,0.006,0.03,1,0.0,10.0,148.0,52453.65,35341.66,300,269,31,89.67,45.72,2.368,1927.727,1101,7973.32,5287.38,52230.05,555.06,52453.65,0.43
BTC-USDT-SWAP,reversal,12H,0.01,0.008,0.01,1,0.0,10.0,148.0,794.59,436.89,300,208,92,69.33,86.01,1.079,23.83,1101,1307.7,783.58,760.54,-41.84,794.59,4.48
BTC-USDT-SWAP,reversal,12H,0.01,0.008,0.015,1,0.0,10.0,148.0,5733.91,3774.26,300,227,73,75.67,71.23,1.296,205.869,1101,1430.83,866.78,5488.2,283.57,5733.91,4.48
BTC-USDT-SWAP,reversal,12H,0.01,0.008,0.02,1,0.0,10.0,148.0,12894.55,8612.53,300,234,66,78.0,54.94,1.434,469.775,1101,2636.88,1681.67,12341.98,368.05,12894.55,4.48
BTC-USDT-SWAP,reversal,12H,0.01,0.008,0.025,1,0.0,10.0,148.0,30049.64,20203.81,300,238,62,79.33,49.8,1.511,1102.026,1101,3643.84,2362.05,29271.04,703.3,30049.64,2.66
BTC-USDT-SWAP,reversal,12H,0.01,0.008,0.03,1,0.0,10.0,148.0,47999.06,32331.8,300,241,59,80.33,41.42,1.943,1763.553,1101,4099.78,2670.12,47220.46,1051.78,47999.06,1.65
BTC-USDT-SWAP,reversal,12H,0.01,0.01,0.01,1,0.0,10.0,148.0,1349.33,811.71,300,191,109,63.67,86.8,1.066,44.275,1101,2987.67,1918.7,1244.05,-58.36,1349.33,8.46
BTC-USDT-SWAP,reversal,12H,0.01,0.01,0.015,1,0.0,10.0,148.0,6139.08,4048.03,300,207,93,69.0,80.04,1.171,220.801,1101,2590.19,1650.13,5660.09,118.52,6139.08,8.46
BTC-USDT-SWAP,reversal,12H,0.01,0.01,0.02,1,0.0,10.0,148.0,6678.25,4412.33,300,212,88,70.67,73.59,1.185,240.672,1101,2788.95,1784.43,6157.19,120.77,6678.25,8.46
BTC-USDT-SWAP,reversal,12H,0.01,0.01,0.025,1,0.0,10.0,148.0,35169.62,23663.26,300,217,83,72.33,49.07,1.403,1290.723,1101,4753.63,3111.91,33791.02,610.85,35169.62,4.08
BTC-USDT-SWAP,reversal,12H,0.01,0.01,0.03,1,0.0,10.0,148.0,48882.33,32928.6,300,220,80,73.33,40.66,1.642,1796.106,1101,4980.6,3265.27,47503.73,853.77,48882.33,2.9
BTC-USDT-SWAP,reversal,12H,0.01,0.015,0.01,1,0.0,10.0,148.0,46.34,-68.69,300,155,145,51.67,96.59,0.978,-3.747,1101,430.07,190.59,44.9,-89.56,46.34,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.015,0.015,1,0.0,10.0,148.0,123.12,-16.81,300,170,130,56.67,93.83,0.995,-0.917,1101,248.91,68.18,119.3,-52.07,123.12,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.015,0.02,1,0.0,10.0,148.0,124.63,-15.79,300,175,125,58.33,95.01,0.995,-0.861,1101,173.63,17.32,120.76,-30.45,124.63,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.015,0.025,1,0.0,10.0,148.0,159.1,7.5,300,177,123,59.0,91.97,1.002,0.409,1101,325.16,119.7,154.16,-52.59,159.1,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.015,0.03,1,0.0,10.0,148.0,211.77,43.09,300,178,122,59.33,90.35,1.01,2.35,1101,343.49,132.09,205.2,-40.26,211.77,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.02,0.01,1,0.0,10.0,148.0,2.2,-98.51,300,137,163,45.67,99.76,0.905,-5.373,1101,112.48,-24.0,2.13,-98.1,2.2,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.02,0.015,1,0.0,10.0,148.0,3.72,-97.49,300,151,149,50.33,99.63,0.866,-5.318,1101,49.55,-66.52,3.6,-92.73,3.72,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.02,0.02,1,0.0,10.0,148.0,2.95,-98.01,300,156,144,52.0,99.84,0.893,-5.346,1101,27.53,-81.4,2.86,-89.62,2.95,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.02,0.025,1,0.0,10.0,148.0,2.27,-98.46,300,157,143,52.33,99.82,0.884,-5.371,1101,32.36,-78.13,2.2,-93.19,2.27,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.02,0.03,1,0.0,10.0,148.0,2.21,-98.51,300,158,142,52.67,99.79,0.868,-5.373,1101,25.71,-82.63,2.14,-91.66,2.21,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.03,0.01,1,0.0,10.0,148.0,0.16,-99.89,300,124,176,41.33,99.96,0.852,-5.449,1101,60.74,-58.96,0.15,-99.75,0.16,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.03,0.015,1,0.0,10.0,148.0,0.21,-99.86,300,137,163,45.67,99.95,0.771,-5.447,1101,22.44,-84.84,0.2,-99.09,0.21,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.03,0.02,1,0.0,10.0,148.0,0.09,-99.94,300,141,159,47.0,99.99,0.852,-5.451,1101,12.17,-91.78,0.09,-99.27,0.09,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.03,0.025,1,0.0,10.0,148.0,0.07,-99.95,300,142,158,47.33,99.99,0.825,-5.452,1101,11.72,-92.08,0.07,-99.44,0.07,3.2
BTC-USDT-SWAP,reversal,12H,0.01,0.03,0.03,1,0.0,10.0,148.0,0.06,-99.96,300,143,157,47.67,99.99,0.8,-5.452,1101,7.48,-94.94,0.06,-99.17,0.06,3.2
BTC-USDT-SWAP,fade,12H,0.001,0.006,0.01,1,0.0,10.0,148.0,3.88,-97.38,817,570,247,69.77,98.28,0.907,-5.312,1101,118.44,-19.98,6.07,-94.87,3.88,-36.19
BTC-USDT-SWAP,fade,12H,0.001,0.006,0.015,1,0.0,10.0,148.0,100.04,-32.41,817,611,206,74.79,89.65,0.994,-1.768,1101,453.76,206.59,150.12,-66.92,100.04,-33.36
BTC-USDT-SWAP,fade,12H,0.001,0.006,0.02,1,0.0,10.0,148.0,438.8,196.49,817,627,190,76.74,93.19,1.011,10.718,1101,1441.9,874.26,666.99,-53.74,438.8,-34.21
BTC-USDT-SWAP,fade,12H,0.001,0.006,0.025,1,0.0,10.0,148.0,1983.83,1240.42,817,637,180,77.97,94.02,1.024,67.659,1101,2752.92,1760.08,3015.48,9.54,1983.83,-34.21
BTC-USDT-SWAP,fade,12H,0.001,0.006,0.03,1,0.0,10.0,148.0,4031.63,2624.08,817,639,178,78.21,91.23,1.047,143.131,1101,2162.3,1361.01,6128.21,183.41,4031.63,-34.21
BTC-USDT-SWAP,fade,12H,0.001,0.008,0.01,1,0.0,10.0,148.0,0.21,-99.86,817,490,327,59.98,99.88,0.834,-5.447,1101,29.37,-80.15,0.32,-98.9,0.21,-33.71
BTC-USDT-SWAP,fade,12H,0.001,0.008,0.015,1,0.0,10.0,148.0,0.89,-99.4,817,527,290,64.5,99.79,0.923,-5.422,1101,64.14,-56.66,1.29,-97.99,0.89,-30.77
BTC-USDT-SWAP,fade,12H,0.001,0.008,0.02,1,0.0,10.0,148.0,1.43,-99.03,817,542,275,66.34,99.72,0.953,-5.402,1101,184.95,24.96,2.09,-98.87,1.43,-31.66
BTC-USDT-SWAP,fade,12H,0.001,0.008,0.025,1,0.0,10.0,148.0,2.19,-98.52,817,550,267,67.32,99.68,0.968,-5.374,1101,225.21,52.17,3.21,-98.58,2.19,-31.66
BTC-USDT-SWAP,fade,12H,0.001,0.008,0.03,1,0.0,10.0,148.0,5.57,-96.24,817,553,264,67.69,99.65,0.976,-5.249,1101,211.38,42.83,8.15,-96.14,5.57,-31.66
