pair,base_bar,signal_bar,float_pct,tp_pct,sl_pct,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals
SOL-USDT-SWAP,1H,12H,0.002,0.02,0.005,300.0,663.0,121.0,1393,344,1049,24.695,59.775,1.038,4.952,1468
SOL-USDT-SWAP,1H,12H,0.002,0.02,0.008,300.0,1234.5,311.5,1393,470,923,33.74,38.129,1.075,12.749,1468
SOL-USDT-SWAP,1H,12H,0.002,0.02,0.01,300.0,1840.5,513.5,1393,545,848,39.124,41.673,1.11,21.016,1468
SOL-USDT-SWAP,1H,12H,0.002,0.02,0.015,300.0,2589.519,763.173,1393,680,713,48.816,36.227,1.134,31.235,1468
SOL-USDT-SWAP,1H,12H,0.002,0.02,0.02,300.0,3129.519,943.173,1393,778,615,55.851,40.713,1.146,38.602,1468
SOL-USDT-SWAP,1H,12H,0.002,0.03,0.005,300.0,0,-100.0,827,136,691,16.445,100.475,0.951,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.002,0.03,0.008,300.0,0,-100.0,800,184,616,23.0,102.305,0.962,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.002,0.03,0.01,300.0,0,-100.0,590,157,433,26.61,101.852,0.956,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.002,0.03,0.015,300.0,0,-100.0,545,189,356,34.679,102.177,0.962,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.002,0.03,0.02,300.0,0,-100.0,551,227,324,41.198,102.635,0.968,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.006,0.005,300.0,0,-100.0,351,173,178,49.288,101.463,0.81,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.006,0.008,300.0,0,-100.0,822,514,308,62.53,100.543,0.927,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.006,0.01,300.0,588.0,96.0,1392,969,423,69.612,90.116,1.041,3.929,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.006,0.015,300.0,2424.0,708.0,1392,1128,264,81.034,23.598,1.335,28.977,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.006,0.02,300.0,3642.0,1114.0,1392,1210,182,86.925,21.107,1.583,45.593,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.008,0.005,300.0,213.0,-29.0,1392,638,754,45.833,75.303,0.987,-1.187,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.008,0.008,300.0,1836.0,512.0,1392,847,545,60.848,26.03,1.209,20.955,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.008,0.01,300.0,2415.0,705.0,1392,929,463,66.739,22.671,1.277,28.854,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.008,0.015,300.0,4497.0,1399.0,1392,1090,302,78.305,12.382,1.579,57.258,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.008,0.02,300.0,5886.0,1862.0,1392,1177,215,84.555,11.059,1.825,76.207,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.01,0.005,300.0,979.5,226.5,1392,587,805,42.17,27.555,1.094,9.27,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.01,0.008,300.0,2514.0,738.0,1392,778,614,55.891,18.621,1.267,30.205,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.01,0.01,300.0,3162.0,954.0,1392,861,531,61.853,18.307,1.327,39.045,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.01,0.015,300.0,5404.5,1701.5,1392,1027,365,73.779,14.667,1.583,69.638,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.01,0.02,300.0,6672.0,2124.0,1392,1116,276,80.172,9.547,1.733,86.93,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.015,0.005,300.0,822.0,174.0,1392,435,957,31.25,37.6,1.061,7.121,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.015,0.008,300.0,1932.0,544.0,1392,592,800,42.529,37.64,1.151,22.265,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.015,0.01,300.0,2344.5,681.5,1392,667,725,47.917,40.763,1.171,27.892,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.015,0.015,300.0,4377.0,1359.0,1392,833,559,59.842,21.905,1.304,55.621,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.015,0.02,300.0,5644.5,1781.5,1392,937,455,67.313,19.738,1.373,72.913,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.02,0.005,300.0,672.0,124.0,1392,344,1048,24.713,51.928,1.039,5.075,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.02,0.008,300.0,1542.0,414.0,1392,477,915,34.267,41.958,1.101,16.944,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.02,0.01,300.0,1857.0,519.0,1392,545,847,39.152,48.787,1.111,21.241,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.02,0.015,300.0,2824.271,841.424,1392,684,708,49.138,35.153,1.149,34.438,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.02,0.02,300.0,3281.771,993.924,1392,780,612,56.034,42.208,1.155,40.679,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.03,0.005,300.0,0,-100.0,361,56,305,15.512,102.553,0.887,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.03,0.008,300.0,0,-100.0,584,133,451,22.774,100.521,0.95,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.03,0.01,300.0,0,-100.0,590,157,433,26.61,101.852,0.956,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.03,0.015,300.0,0,-100.0,553,192,361,34.72,101.09,0.964,-4.093,1468
SOL-USDT-SWAP,1H,12H,0.0025,0.03,0.02,300.0,0,-100.0,550,227,323,41.273,100.0,0.971,-4.093,1468
