timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1714406400000,63038.3,64746.1,60555.2,60786,15994763.3,159947.633,9990172965.9275,1
1714492800000,60786,61074.3,56528.8,56885,23668604,236686.04,13886198122.6675,1
1714579200000,56885.1,59500,56617.1,59270.1,20683823,206838.23,12009470227.0024,1
1714665600000,59270.2,62137.5,58638.1,61685.8,15094270.5,150942.705,9076540515.6237,1
1714752000000,61685.9,64539.1,61531.4,63615,12543015.9,125430.159,7912249743.5529,1
1714838400000,63615.1,64666,62863.6,64421.8,7978802.1,79788.021,5084279268.9613,1
1714924800000,64421.8,65534.9,62914.6,63641.2,13436817.9,134368.179,8622889877.3089,1
1715011200000,63641.3,64418.8,62685,63734.3,11588104.5,115881.045,7368195305.0709,1
1715097600000,63734.2,63893.6,61790,62281,10965262.8,109652.628,6858335204.3557,1
1715184000000,62281.1,62768,60630.6,62155.6,10468843.2,104688.432,6441789498.591,1
1715270400000,62155.7,63475,60666.7,60920.8,12652519.5,126525.195,7884767076.017,1
1715356800000,60920.1,61535.8,60161.2,61183,7998753.4,79987.534,4862208414.1657,1
1715443200000,61183.5,61577.8,60601,61419.9,3859719.1,38597.191,2357104542.8099,1
1715529600000,61420,63322,60756,63018.7,12349505.3,123495.053,7665203329.098,1
1715616000000,63018.7,63470,61103.8,61772.2,12700137.7,127001.377,7895620322.8096,1
1715702400000,61772.3,65088,61150,64723,13429373.3,134293.733,8471219864.7961,1
1715788800000,64723.1,66799,64722,65830.1,12231718.8,122317.188,8061850885.4835,1
1715875200000,65830.2,67460,64600,67200,10370702.9,103707.029,6837806969.5083,1
1715961600000,67200,67398.3,66216.1,66803.5,6042414.5,60424.145,4042957926.1988,1
1716048000000,66803.5,67794,66666,66895.2,5407262.3,54072.623,3628470230.2503,1
1716134400000,66895.2,67528.6,65887,67418,8717766.5,87177.665,5821026607.4196,1
1716220800000,67418.1,72086,67381.1,69837.9,18690160.1,186901.601,13099340011.1256,1
1716307200000,69838,70627.4,69180,70458.3,8758306,87583.06,6120108983.2802,1
1716393600000,70458.4,70691.2,67572.7,68073.4,10476284.8,104762.848,7242627933.5674,1
1716480000000,68073.5,68427.6,66242.5,68324.5,11477572,114775.72,7745757530.9676,1
1716566400000,68324.4,69664.7,67896.7,68921.7,5558444.8,55584.448,3828642078.7643,1
1716652800000,68921.7,69580.3,68666.1,68850.5,3489002.7,34890.027,2411209741.3437,1
1716739200000,68850.5,70584.5,68153.8,70408.2,6357118.3,63571.183,4388173031.3548,1
1716825600000,70408.2,70740,67488.2,68396.3,9948385.6,99483.856,6828774278.1966,1
1716912000000,68396.4,68953.6,67250,67383.4,8531397.8,85313.978,5806825221.4816,1
1716998400000,67383.4,68835.6,67126.7,68527.9,7988523.2,79885.232,5424232635.2652,1
1717084800000,68527.9,69523.9,67200.4,67219.7,8236768.1,82367.681,5633096833.619,1
1717171200000,67219.6,68026.2,66639,67688.6,4289513.6,42895.136,2893369494.7952,1
1717257600000,67688.5,68497,67380,68164.7,3408715.6,34087.156,2314863295.2548,1
1717344000000,68164.8,70338.3,67300.3,69622.4,9489873.6,94898.736,6537146316.8665,1
1717430400000,69622.5,70498.8,68572.3,70448.6,7662559.1,76625.591,5313037763.2787,1
1717516800000,70448.7,71764.7,70100,71574.5,9259410.9,92594.109,6563804301.2337,1
1717603200000,71574.6,71777,70600,71300,6029871.9,60298.719,4294090814.6662,1
1717689600000,71299.9,72021.7,70117.4,71117.2,9240518.6,92405.186,6573354170.0145,1
1717776000000,71117.2,71225,68300,69423.5,7953741.8,79537.418,5526314010.0865,1
1717862400000,69423.6,69784.9,69128.5,69508.5,2497095.9,24970.959,1733465841.8865,1
1717948800000,69508.4,70185.1,69133,70048.8,3952751,39527.51,2751147410.1133,1
1718035200000,70048.7,70125,65910.3,66229.4,11907265.7,119072.657,8076410325.2315,1
1718121600000,66229.4,70027.8,66159,69740.5,9987725,99877.25,6812995108.6387,1
1718208000000,69740.6,69890.4,66302.2,66470.1,13824356.2,138243.562,9402809621.5257,1
1718294400000,66470.2,67377.4,66262.8,66392.6,6741955.4,67419.554,4507753478.7783,1
1718380800000,66392.7,66656.6,65066,66327.1,7192919.7,71929.197,4737397105.4165,1
1718467200000,66327.3,66783.8,65860.1,66704.2,2880146.5,28801.465,1911556783.6339,1
1718553600000,66704.1,66988,65126.1,65365.3,7275703.9,72757.039,4802741605.8425,1
1718640000000,65365.2,67320,64158,64698.7,16412954.4,164129.544,10753622066.993,1
1718726400000,64699.8,65729.2,64022,64934.9,8682299.4,86822.994,5646330070.8693,1
1718812800000,64934.8,66485,64616.2,64828.6,9146821.9,91468.219,5984618385.7686,1
1718899200000,64828.7,65233,63360,63726.7,10408832.9,104088.329,6688520546.9072,1
1718985600000,63726.6,64539.8,63458.8,64308.5,4358996.9,43589.969,2796390382.5899,1
1719072000000,64308.5,64529.6,64070.1,64103.5,1968322.5,19683.225,1266230902.4467,1
1719158400000,64103.5,64196.4,60600,60853.1,13958734.6,139587.346,8679649158.4483,1
1719244800000,60853.2,62150,58351,61819.6,16865171.1,168651.711,10210487953.1397,1
1719331200000,61819.6,62491.5,61134,61480,7678314,76783.14,4739839875.1819,1
1719417600000,61480,62400,60620,61582,8822886.8,88228.868,5409891489.2567,1
1719504000000,61580.3,62230,60755,61058.8,7840895.9,78408.959,4823359381.5397,1
1719590400000,61058.8,61227.5,60050,61115,5806672.4,58066.724,3526452414.7012,1
1719676800000,61114.9,61878.8,60709.9,61720,4498210.9,44982.109,2759271738.1927,1
1719763200000,61720,63840,61580,63126.3,9255188.8,92551.888,5819498128.0355,1
1719849600000,63126.3,63866,61836.9,61958.4,8765702.3,87657.023,5507280680.7588,1
1719936000000,61958.5,62375,59531.3,60187.1,12398107,123981.07,7546291286.4393,1
1720022400000,60187.2,60664.8,56758,58140.1,19073867.4,190738.674,11146414317.0544,1
1720108800000,58140.2,58821.8,53222.3,56678.3,26484417.1,264844.171,14773857129.44,1
1720195200000,56678.3,57466.4,55820,57310.2,8919585.2,89195.852,5050067792.233,1
1720281600000,57310.2,58499.8,56568,56832,8791287.6,87912.876,5068166968.5901,1
1720368000000,56832.1,58226.4,54280,55760.2,19290439.1,192904.391,10843685314.0673,1
1720454400000,55760.2,58143,55417.7,57470.5,11745094.6,117450.946,6697576055.9353,1
1720540800000,57470.5,59481.7,57328.1,57700,11682346.9,116823.469,6809009795.0195,1
1720627200000,57700.1,59671.5,57001.2,57405.8,12021522.2,120215.222,6987791898.391,1
1720713600000,57405.7,58273.9,56535.5,58206.1,9353724.3,93537.243,5364626156.165,1
1720800000000,58206.1,58926.9,57155.1,58844.1,7291427.7,72914.277,4242960413.3906,1
1720886400000,58844.1,60419.1,58238.2,60088,9379499.8,93794.998,5593651333.9514,1
1720972800000,60087.9,63330,59864.5,63019.1,13055757.8,130557.578,8104444375.3348,1
1721059200000,63019.1,65000,62375,64881.8,18402707.2,184027.072,11740438348.6714,1
1721145600000,64881.9,66149.4,64110.6,64740.8,13370471.4,133704.714,8707130538.4169,1
1721232000000,64740.8,65155.3,63400,63545,10095735,100957.35,6501577146.4502,1
1721318400000,63545.1,65900,63232.6,65838.9,11398002.3,113980.023,7335222881.0092,1
1721404800000,65841.5,67423.7,65830.7,66829.4,8472785.2,84727.852,5646743624.7178,1
1721491200000,66829.4,67655,66596,67164,6084405.7,60844.057,4082756946.0094,1
1721577600000,67164.1,68497.9,65769.1,67077.9,11780333.5,117803.335,7936989569.5929,1
1721664000000,67077.9,68278.8,65956.8,66578.8,10981688.2,109816.882,7356316043.9278,1
1721750400000,66575,67126.4,65425.8,66189.1,9719051.4,97190.514,6431388793.7761,1
1721836800000,66189.2,66713.4,63433.6,64785.9,12915998.7,129159.987,8357692798.8999,1
1721923200000,64786,67999,64383.2,67574.4,12299369,122993.69,8188219969.5282,1
1722009600000,67574.4,69434.3,67300,68874.4,7596023.2,75960.232,5186317088.7576,1
1722096000000,68874.4,69233,66621.1,67660.4,12988385,129883.85,8824891771.6246,1
1722182400000,67660.4,70098,67622.2,68100,11966905.3,119669.053,8256216368.5844,1
1722268800000,68100,68125.9,65534,66226.9,12572278.5,125722.785,8388695382.9085,1
1722355200000,66226.9,66863.3,65280,66379.9,9406336.7,94063.367,6221505774.4388,1
1722441600000,66380,66840,62654.1,62906.2,15516724.6,155167.246,10018578377.0859,1
1722528000000,62906.8,65660,62266.8,63410.1,19452840.9,194528.409,12462102501.0873,1
1722614400000,63410.1,63607.9,60500,60876,12327934.3,123279.343,7636201112.2959,1
1722700800000,60875.9,61340.2,58925,59097.7,12723703.5,127237.035,7685251624.1406,1
1722787200000,59097.8,59577,48906.7,54320.3,50389481.6,503894.816,27081342492.2965,1
1722873600000,54320.2,56622,52525.3,56407.8,21808811.4,218088.114,11997130658.6317,1
1722960000000,56407.7,57854.9,55555,56100,15884934.9,158849.349,9008301438.8498,1
1723046400000,56100,59541,54558.8,59422,18469217.2,184692.172,10516670025.1772,1
1723132800000,59423,62766,59235,59820.6,16041183,160411.83,9728697830.0208,1
1723219200000,59820.6,61492.8,59728,60517.2,6868212,68682.12,4159304228.8404,1
1723305600000,60517.2,61951.3,59900.1,60134.5,5939806.4,59398.064,3614574900.8127,1
1723392000000,60135.1,60718.8,57610,60207.4,16236707.5,162367.075,9587889798.3015,1
1723478400000,60207.3,60421.1,58366,59469.2,9625271.5,96252.715,5700816353.1396,1
1723564800000,59469.2,61847,58806.1,59435.5,14242375,142423.75,8616074356.0867,1
1723651200000,59435.4,59775.2,57704.1,59671.5,10722511.5,107225.115,6307012350.0295,1
1723737600000,59670.5,59861.5,56048.3,58063.9,15314560.9,153145.609,8872838501.4382,1
1723824000000,58063.6,59824.9,57991.1,59392.9,6971747.8,69717.478,4123390825.1378,1
1723910400000,59393,60297.9,59151,59867,6634444.5,66344.445,3962867286.6891,1
1723996800000,59867,59959.4,57800,58535.1,9665038.9,96650.389,5666606446.7875,1
1724083200000,58535.1,61434.4,58372.2,58822.1,13810856.6,138108.566,8284775039.2701,1
1724169600000,58822.1,60222,58500,59514.1,10488793.6,104887.936,6229032464.1345,1
1724256000000,59514.1,61828,59370.6,60406.2,13953509.9,139535.099,8478176656.197,1
1724342400000,60406.3,62327.4,60130,61528,11456439.2,114564.392,7001540531.5117,1
1724428800000,61527,65098.5,61317.7,63982.6,12572392.4,125723.924,7991352080.1232,1
1724515200000,63982.6,65028.4,63500,64133,5604934.4,56049.344,3593069116.6631,1
1724601600000,64133.1,65043.6,63068,63535,9162193,91621.93,5854293324.5729,1
1724688000000,63535,63890,61456.1,61698.6,11970203,119702.03,7501883716.0421,1
1724774400000,61698.6,62197,57910.1,59003.9,17104615.7,171046.157,10223198655.7944,1
1724860800000,59003.8,61169.9,57778.9,60779.9,11740768.2,117407.682,6988947822.0668,1
1724947200000,60779.9,60960,57924,58094,12672163.3,126721.633,7510345511.7492,1
1725033600000,58095.9,59478,57660.1,59017.9,6081813.1,60818.131,3579309101.325,1
