timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1749045600000,2613.74,2640.2,2593,2638.64,3811303.69,381130.369,995794315.51337,1
1749049200000,2638.64,2678.78,2632,2666.8,5309613.34,530961.334,1410350659.59447,1
1749052800000,2666.81,2668.17,2648.14,2658.74,2173262.81,217326.281,577389417.91454,1
1749056400000,2658.73,2659,2630.45,2634.28,1717757.76,171775.776,453570033.30122,1
1749060000000,2634.28,2641.36,2624.39,2627.95,900948.89,90094.889,237336699.69963,1
1749063600000,2627.95,2632.76,2621.25,2622.51,972293.14,97229.314,255339526.73914,1
1749067200000,2622.51,2624.19,2598.2,2604.72,1820307.7,182030.77,474928402.01502,1
1749070800000,2604.72,2623.39,2598.37,2617.92,996165.85,99616.585,260116964.80463,1
1749074400000,2617.92,2620.29,2602.63,2604.47,755478.63,75547.863,197152193.16941,1
1749078000000,2604.48,2615,2598.18,2606.77,932971.88,93297.188,243196727.66607,1
1749081600000,2606.76,2613.5,2600.56,2610.8,819210.79,81921.079,213691714.54114,1
1749085200000,2610.8,2615,2603.21,2607.7,779099.42,77909.942,203272953.39427,1
1749088800000,2607.7,2627.43,2607.69,2618.83,1482347.98,148234.798,388319609.47155,1
1749092400000,2618.82,2631.49,2615.7,2623.67,787622.95,78762.295,206669365.66261,1
1749096000000,2623.67,2633.04,2619.97,2629.19,704548.03,70454.803,185159154.01409,1
1749099600000,2629.2,2630,2607.01,2612.1,1493216.86,149321.686,390724445.24629,1
1749103200000,2612.11,2617.35,2601.37,2603.58,1417792.73,141779.273,369885204.64675,1
1749106800000,2603.58,2614.31,2600.01,2603.37,1194712.33,119471.233,311435951.78941,1
1749110400000,2603.36,2609.68,2596,2604.67,993025.5,99302.55,258567418.62754,1
1749114000000,2604.67,2609.76,2601.37,2608.98,767565.49,76756.549,200057268.71535,1
1749117600000,2608.98,2613.05,2578.15,2595.85,2537247.63,253724.763,657980245.53806,1
1749121200000,2595.84,2609.13,2592.48,2606.81,1313882.03,131388.203,341768667.14483,1
1749124800000,2606.8,2640,2604.4,2630.7,3206735.61,320673.561,841988660.40583,1
1749128400000,2630.7,2634.99,2578.02,2588.67,5087688.73,508768.873,1325517532.72312,1
1749132000000,2588.67,2615,2561,2586.56,6917012.2,691701.22,1788082469.56004,1
1749135600000,2586.53,2601.4,2580.63,2588.31,1814412.74,181441.274,470201215.71093,1
1749139200000,2588.31,2590.81,2551.09,2558.15,4046747.94,404674.794,1038420146.60666,1
1749142800000,2558.24,2576.81,2557.21,2568.95,1708211.39,170821.139,438739446.09351,1
1749146400000,2568.94,2582.95,2552.4,2574.83,1876680.91,187668.091,482465408.31206,1
1749150000000,2574.83,2577.03,2503.28,2527.97,6187145.87,618714.587,1566812926.32622,1
1749153600000,2527.97,2534.4,2392.08,2397.61,11903088.48,1190308.848,2919784465.38584,1
1749157200000,2397.61,2449.99,2390.02,2436.33,4079779.09,407977.909,987833900.56685,1
1749160800000,2436.34,2436.34,2408.44,2428.97,2065051.12,206505.112,500098907.01388,1
1749164400000,2428.96,2435,2410.2,2413.23,1630466.1,163046.61,394952767.36034,1
1749168000000,2413.23,2427.47,2380.01,2425.09,3481862.38,348186.238,837791291.48251,1
1749171600000,2425.08,2427.74,2415.17,2420.39,1059972.09,105997.209,256703576.40687,1
1749175200000,2420.39,2435,2401.1,2433.99,2027216.64,202721.664,489981805.89488,1
1749178800000,2434,2455.5,2426.83,2454.13,2062195.28,206219.528,503529844.60191,1
1749182400000,2454.13,2462.34,2445.7,2457.49,2080739.93,208073.993,510413070.04765,1
1749186000000,2457.5,2464.25,2445,2458.66,1632470.57,163247.057,400747314.41029,1
1749189600000,2458.66,2467.77,2447.28,2456.68,1333392.32,133339.232,327733827.3903,1
1749193200000,2456.68,2465.88,2449.44,2454.12,1220672.03,122067.203,299841053.09277,1
1749196800000,2454.12,2465,2452.58,2459.98,1017896.82,101789.682,250369863.49833,1
1749200400000,2459.98,2481.68,2458.26,2467.36,1969319.07,196931.907,486666490.44062,1
1749204000000,2467.36,2486.42,2466.85,2480.22,1431702.28,143170.228,354971440.22702,1
1749207600000,2480.22,2492.76,2470.89,2474.93,1773397.89,177339.789,439923805.48348,1
1749211200000,2474.93,2500,2465.07,2474.39,3363367.1,336336.71,834721367.47408,1
1749214800000,2474.4,2519.97,2474.4,2502,3629901.11,362990.111,906773393.17485,1
1749218400000,2501.99,2523.68,2493.04,2517.57,2593564.51,259356.451,650676581.64875,1
1749222000000,2517.57,2529.99,2494.54,2508.33,3021534.48,302153.448,758477905.70444,1
1749225600000,2508.33,2517.72,2490.46,2496.38,1810169.18,181016.918,453525937.10387,1
1749229200000,2496.38,2501.19,2482.15,2498.61,1627894.93,162789.493,405307984.12877,1
1749232800000,2498.6,2503.02,2487.46,2493.99,730045.29,73004.529,182125358.71057,1
1749236400000,2493.99,2501.45,2482.68,2483.13,905677.97,90567.797,225642051.79779,1
1749240000000,2483.13,2506.68,2480.47,2498.65,919958.99,91995.899,229507376.83722,1
1749243600000,2498.64,2498.98,2486,2490.8,547272.95,54727.295,136409350.00494,1
