timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1714406400000,136.45,139.78,126.6,127.76,9281662.9,9281662.9,1235099390.166,1
1714492800000,127.76,128.8,118.42,123.37,10798469,10798469,1333589707.937,1
1714579200000,123.36,140.48,122.62,139.12,13288146.8,13288146.8,1763315627.115,1
1714665600000,139.12,143.98,135.6,142.07,7491950.2,7491950.2,1045817923.348,1
1714752000000,142.07,149.16,141.12,146.18,5416552.5,5416552.5,784996449.267,1
1714838400000,146.19,148.1,143.22,147.48,3886298.5,3886298.5,566932171.648,1
1714924800000,147.48,156.9,144.67,153.85,8262759.5,8262759.5,1251893745.739,1
1715011200000,153.85,160,150.89,154.67,8480670.3,8480670.3,1314654717.328,1
1715097600000,154.67,155.51,144.33,145.83,6547749.6,6547749.6,970208582.021,1
1715184000000,145.83,149.13,139.92,146.43,6892036.4,6892036.4,991951699.355,1
1715270400000,146.42,155.83,145.61,146.94,7560265.4,7560265.4,1139260546.375,1
1715356800000,146.92,148.67,143.11,145.62,4777805.6,4777805.6,697356800.983,1
1715443200000,145.62,147.8,143.72,145.21,2644582.9,2644582.9,384999552.047,1
1715529600000,145.2,148.29,137.78,147.24,7346729.2,7346729.2,1054171359.892,1
1715616000000,147.25,150.89,141.89,142.89,7527345.8,7527345.8,1101763788.355,1
1715702400000,142.89,154.12,141.2,151.72,6587507.8,6587507.8,964069526.653,1
1715788800000,151.71,164.79,151.01,160.45,8631104.2,8631104.2,1380263303.184,1
1715875200000,160.46,170.92,156.65,169.65,7794124.1,7794124.1,1278184464.08,1
1715961600000,169.66,175.96,166.26,172.47,5577308.6,5577308.6,958078204.304,1
1716048000000,172.48,175.46,166.13,168.25,5717507.2,5717507.2,980515224.505,1
1716134400000,168.24,179.5,167.26,178.94,8041643.5,8041643.5,1404875894.03,1
1716220800000,178.93,189.02,176.01,176.81,11649695.5,11649695.5,2125964060.286,1
1716307200000,176.83,183.22,174.31,181.37,6860960.4,6860960.4,1227555528.504,1
1716393600000,181.37,183.54,168.8,172.72,7192288.3,7192288.3,1265174118.139,1
1716480000000,172.71,181.14,162.44,167.24,10136787.2,10136787.2,1725369451.674,1
1716566400000,167.24,170.55,164.72,167.82,3510423.4,3510423.4,590450689.434,1
1716652800000,167.81,168.64,162.24,162.88,3568060.2,3568060.2,589883158.612,1
1716739200000,162.89,171.59,161,171.12,4521870.9,4521870.9,749801392.712,1
1716825600000,171.13,173.37,165,168.32,7168917.1,7168917.1,1212786473.21,1
1716912000000,168.33,173.92,166.13,168.63,6219941.2,6219941.2,1054021908.83,1
1716998400000,168.63,171.88,163.62,168.49,6597487.4,6597487.4,1108541018.401,1
1717084800000,168.49,172.59,164.8,164.9,6026505.5,6026505.5,1011607563.45,1
1717171200000,164.89,167.92,163.93,167.28,2877910.5,2877910.5,478817552.195,1
1717257600000,167.29,167.76,164.1,165.21,2563418.6,2563418.6,425281914.527,1
1717344000000,165.2,167.29,161.41,164.8,5783957.4,5783957.4,950870925.588,1
1717430400000,164.82,168,163.61,167.95,3827570.3,3827570.3,634387334.535,1
1717516800000,167.94,175.17,167.77,174.8,5209267.3,5209267.3,895752298.764,1
1717603200000,174.81,175.62,171.6,172.97,2717113.93,2717113.93,470852502.6637,1
1717689600000,172.98,173.07,167.61,170.19,4852263.01,4852263.01,829063609.1733,1
1717776000000,170.2,170.44,151.58,160.14,8303933.64,8303933.64,1337222057.6159,1
1717862400000,160.13,161.88,156.55,161.61,2790347.78,2790347.78,444621789.4887,1
1717948800000,161.61,163.16,157.51,162.37,3065398.99,3065398.99,491002780.8734,1
1718035200000,162.38,162.92,145.72,147.58,7432989.95,7432989.95,1147044420.4057,1
1718121600000,147.57,161.82,145.14,158.82,7217036.73,7217036.73,1101843395.5939,1
1718208000000,158.83,159.83,146.12,146.89,7565037.26,7565037.26,1158850564.1308,1
1718294400000,146.89,149.03,142.82,143.82,4311502.74,4311502.74,634255964.6063,1
1718380800000,143.82,145.49,139.32,145.17,4383890.79,4383890.79,625414086.8474,1
1718467200000,145.16,148.82,143.07,148.51,2221305.29,2221305.29,322631710.2204,1
1718553600000,148.51,151.75,140.78,141.25,4637793.41,4637793.41,679771334.9126,1
1718640000000,141.25,146.79,126.96,136.03,10766858.11,10766858.11,1472654067.9443,1
1718726400000,136.02,141.99,130.39,136.96,6718156,6718156,922136413.2761,1
1718812800000,136.95,141.28,132.54,133.25,6956393.07,6956393.07,947982857.064,1
1718899200000,133.27,135.83,129.35,131.41,5763865.39,5763865.39,762670401.0354,1
1718985600000,131.4,136.69,128.72,134.28,4154822.95,4154822.95,554238151.3262,1
1719072000000,134.29,135.1,131.41,131.61,1956802.83,1956802.83,261978211.2114,1
1719158400000,131.61,132.51,121.5,126.34,9144849.02,9144849.02,1160997720.3277,1
1719244800000,126.35,139.9,125,139.43,9138830.58,9138830.58,1212251587.4326,1
1719331200000,139.44,140.42,135.89,136.87,4274681.85,4274681.85,588482706.8301,1
1719417600000,136.87,151.18,134.83,147.76,8193554.67,8193554.67,1171660141.3079,1
1719504000000,147.78,150.92,140.8,143.16,7445064.26,7445064.26,1086594060.8378,1
1719590400000,143.16,143.93,139,142.68,4154492.31,4154492.31,588633511.3411,1
1719676800000,142.67,144,137,143.76,3911135,3911135,549078048.2819,1
1719763200000,143.77,149.19,142.72,148.54,5416063.5,5416063.5,795780382.5623,1
1719849600000,148.54,151.94,146.01,148.38,5902281.53,5902281.53,876864586.235,1
1719936000000,148.38,154.98,140.92,141.67,9275521.03,9275521.03,1371257858.1814,1
1720022400000,141.67,143.24,129.34,135.33,10973091.65,10973091.65,1491787039.6382,1
1720108800000,135.32,135.99,120.59,134.88,15918323.93,15918323.93,2036423703.5886,1
1720195200000,134.88,142.28,132.3,141.89,7141038.18,7141038.18,974718853.7041,1
1720281600000,141.9,144.57,135.59,137.06,5268696.52,5268696.52,740546395.9,1
1720368000000,137.07,142.08,127.75,137.48,11431536.97,11431536.97,1550534272.3382,1
1720454400000,137.49,144.34,135.01,140.53,7432989.03,7432989.03,1040739088.1592,1
1720540800000,140.53,146.21,138.57,141.17,6113042.33,6113042.33,870497238.4975,1
1720627200000,141.17,146.19,137.66,138.46,5526840.34,5526840.34,784535722.1889,1
1720713600000,138.48,139.38,133.83,138.81,5943362.15,5943362.15,812284973.8951,1
1720800000000,138.81,141.03,136.6,140.38,2995894.55,2995894.55,416974031.8828,1
1720886400000,140.39,146.85,139.05,145.92,4675203.85,4675203.85,673386521.4089,1
1720972800000,145.92,154.49,144.52,152.91,4920813.08,4920813.08,741362998.0899,1
1721059200000,152.91,161.59,152.52,161.01,7771401.98,7771401.98,1215239516.0657,1
1721145600000,161,163.76,157.76,158.09,5508364,5508364,887564142.5838,1
1721232000000,158.1,161.64,154.67,156.37,5161960.63,5161960.63,815019710.0725,1
1721318400000,156.38,169.09,155.1,168.81,8344986.98,8344986.98,1352745048.1795,1
1721404800000,168.81,172.76,167.21,169.26,4312883.28,4312883.28,731687974.6061,1
1721491200000,169.26,176.87,168.86,175.45,4598197.98,4598197.98,796571201.1339,1
1721577600000,175.46,185.25,170.3,179.85,8281508.54,8281508.54,1482976771.6708,1
1721664000000,179.85,183.45,172.22,176.49,7039624.11,7039624.11,1248123216.5042,1
1721750400000,176.5,182.1,170.51,177.84,7110620.67,7110620.67,1247944701.0242,1
1721836800000,177.85,182.5,165.71,170.42,12569401.49,12569401.49,2176107685.4982,1
1721923200000,170.42,183.85,165.4,181.52,7831608.61,7831608.61,1374573342.5233,1
1722009600000,181.52,188.36,180.7,182.56,5599717.71,5599717.71,1031920645.4348,1
1722096000000,182.56,186.8,178.09,184.2,6826061.13,6826061.13,1251502081.081,1
1722182400000,184.2,193.95,182.57,186.97,7311205.88,7311205.88,1386929249.8074,1
1722268800000,186.97,187.57,178.66,180.97,8231523.2,8231523.2,1503005181.0129,1
1722355200000,180.96,184.58,175.26,180.13,6231954.26,6231954.26,1125661825.1371,1
1722441600000,180.13,182.73,161,162.62,11067789.48,11067789.48,1886962625.1807,1
1722528000000,162.62,169.41,152.76,156.7,12206653.33,12206653.33,1976249494.1104,1
1722614400000,156.7,157.44,146.02,146.19,10277788.15,10277788.15,1559976506.3965,1
1722700800000,146.17,147.64,134.88,135.23,11316187.09,11316187.09,1606857132.3828,1
1722787200000,135.24,143.9,109.58,130.47,46080739.47,46080739.47,5729383494.6282,1
1722873600000,130.44,146.35,126.8,145.89,20000264.42,20000264.42,2740921319.0059,1
1722960000000,145.88,154.99,142.3,148.44,16435928.93,16435928.93,2456667678.4709,1
1723046400000,148.44,160.74,141.38,160.56,15564355.88,15564355.88,2357297149.0829,1
1723132800000,160.57,163.73,151.14,151.14,11199412.61,11199412.61,1769121467.5554,1
1723219200000,151.15,158.77,150.64,153.96,5653458.85,5653458.85,872216126.666,1
1723305600000,153.95,158,147.94,148.78,5363666.14,5363666.14,822679726.0453,1
1723392000000,148.78,150.77,140.94,147.54,14029097.69,14029097.69,2041902345.6098,1
1723478400000,147.54,148.22,141.78,146.06,6857691.79,6857691.79,996962677.9814,1
1723564800000,146.07,152.17,143.57,146.69,8436161.57,8436161.57,1242591424.9469,1
1723651200000,146.7,147.26,141.05,145.98,6767129.12,6767129.12,974382620.8556,1
1723737600000,145.98,147.66,136.19,137.91,11838924.31,11838924.31,1673103734.8571,1
1723824000000,137.9,141.95,136.12,140.19,5526292.34,5526292.34,770930086.9233,1
1723910400000,140.19,147.44,140.11,145.76,4741889.99,4741889.99,679270283.3432,1
