timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1718683200000,65493.9,65842,65343.4,65483.9,1899298.3,18992.983,1246464975.3541,1
1718704800000,65483.9,65611.4,64158,64698.7,5797986.1,57979.861,3763123126.546,1
1718726400000,64699.8,65310.3,64022,65216.3,2786468.1,27864.681,1800727915.5464,1
1718748000000,65216.4,65606,64800.1,65408.5,2438973.8,24389.738,1590357751.0364,1
1718769600000,65408.6,65729.2,65082.4,65308,1582937,15829.37,1035038727.2767,1
1718791200000,65307.9,65550,64763.1,64934.9,1873920.5,18739.205,1220205677.0098,1
1718812800000,64934.8,65286.9,64616.2,65016,1164587.6,11645.876,756636079.4532,1
1718834400000,65015.9,65423.3,64793.5,65200.1,1222797.5,12227.975,795940793.7238,1
1718856000000,65200.2,65988,65089.4,65716,2107611,21076.11,1382971006.7504,1
1718877600000,65716,66485,64660,64828.6,4651825.8,46518.258,3049070505.8412,1
1718899200000,64828.7,65233,64550.8,65050.1,1824458.6,18244.586,1183965026.0311,1
1718920800000,65050,65168,64342,64502.6,1531577.4,15315.774,992550344.8095,1
1718942400000,64502.6,64748.9,63512.1,64097.5,3422924.5,34229.245,2195174668.4391,1
1718964000000,64097.6,64365,63360,63726.7,3629872.4,36298.724,2316830507.6275,1
1718985600000,63726.6,64478.2,63458.8,64081.9,1837533.1,18375.331,1175015051.7038,1
1719007200000,64082,64343.9,63932,64318.5,707421.4,7074.214,454025232.3975,1
1719028800000,64318.5,64539.8,64200,64330.3,1314591.9,13145.919,846180703.2449,1
1719050400000,64330.4,64400,64250,64308.5,499450.5,4994.505,321169395.2437,1
1719072000000,64308.5,64363.2,64223.7,64319.9,339532.7,3395.327,218289623.5274,1
1719093600000,64319.9,64529.6,64253.8,64419.7,569516.5,5695.165,366869927.3768,1
1719115200000,64419.7,64450.7,64350,64409.9,301269.6,3012.696,194020288.77,1
1719136800000,64409.9,64439.1,64070.1,64103.5,758003.7,7580.037,487051062.7725,1
1719158400000,64103.5,64196.4,63531,63838.9,1101677,11016.77,704112984.9617,1
1719180000000,63838.8,63838.9,62666.8,62867.9,2907382.4,29073.824,1835654663.3276,1
1719201600000,62868,62963.2,60600,61394.1,6129222.6,61292.226,3800464515.9036,1
1719223200000,61394,61699.9,60680,60853.1,3820452.6,38204.526,2339416994.2554,1
1719244800000,60853.2,61056.1,58351,60110.1,8148594.3,81485.943,4878855257.1274,1
