timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1718683200000,135.54,138.83,132.86,136.03,4048629.53,4048629.53,551448401.4571,1
1718726400000,136.02,141.42,130.39,140.08,4005828.59,4005828.59,545783480.755,1
1718769600000,140.08,141.99,135.5,136.96,2712327.41,2712327.41,376352932.5211,1
1718812800000,136.95,139.08,132.6,133.09,2408917.88,2408917.88,326823427.2741,1
1718856000000,133.08,141.28,132.54,133.25,4547475.19,4547475.19,621159429.7899,1
1718899200000,133.27,135.83,131.7,132.7,2215341.15,2215341.15,295853607.496,1
1718942400000,132.71,133.77,129.35,131.41,3548524.24,3548524.24,466816793.5394,1
1718985600000,131.4,135.38,128.72,135.03,2644834.36,2644834.36,350695141.7839,1
1719028800000,135.03,136.69,133.71,134.28,1509988.59,1509988.59,203543009.5423,1
1719072000000,134.29,135.1,133.13,134.75,835498.06,835498.06,112272638.6667,1
1719115200000,134.75,135.05,131.41,131.61,1121304.77,1121304.77,149705572.5447,1
1719158400000,131.61,132.51,125.87,126.24,2901607.03,2901607.03,374472033.1568,1
1719201600000,126.23,129.89,121.5,126.34,6243241.99,6243241.99,786525687.1709,1
1719244800000,126.35,136.58,125,135.76,5196643.53,5196643.53,672873214.938,1
1719288000000,135.76,139.9,133.52,139.43,3942187.05,3942187.05,539378372.4946,1
1719331200000,139.44,140.42,135.89,138.4,2013345.65,2013345.65,278069869.9293,1
1719374400000,138.4,139.49,136.05,136.87,2261336.2,2261336.2,310412836.9008,1
1719417600000,136.87,138.46,134.83,137.53,1857889.75,1857889.75,253677336.6849,1
1719460800000,137.52,151.18,135.2,147.76,6335664.92,6335664.92,917982804.623,1
1719504000000,147.78,150.92,146.47,147.56,2995213.36,2995213.36,444751772.0063,1
1719547200000,147.55,147.58,140.8,143.16,4449850.9,4449850.9,641842288.8315,1
1719590400000,143.16,143.93,139,141.78,2712334.26,2712334.26,384056523.0582,1
1719633600000,141.76,143.19,140.13,142.68,1442158.05,1442158.05,204576988.2829,1
1719676800000,142.67,142.84,138.02,138.3,1480829.97,1480829.97,207494371.0009,1
1719720000000,138.29,144,137,143.76,2430305.03,2430305.03,341583677.281,1
1719763200000,143.77,149.19,142.72,147.62,2771657.57,2771657.57,405723488.8602,1
1719806400000,147.62,149.09,145.89,148.54,2644405.93,2644405.93,390056893.7021,1
1719849600000,148.54,150.06,146.01,149.17,2348637.77,2348637.77,347269220.2616,1
1719892800000,149.17,151.94,146.92,148.38,3553643.76,3553643.76,529595365.9734,1
1719936000000,148.38,154.98,147.64,150.58,3642741.21,3642741.21,554046500.3326,1
1719979200000,150.59,150.59,140.92,141.67,5632779.82,5632779.82,817211357.8488,1
1720022400000,141.67,143.24,132.17,137.07,4970779.98,4970779.98,688788778.7937,1
1720065600000,137.08,137.36,129.34,135.33,6002311.67,6002311.67,802998260.8445,1
1720108800000,135.32,135.99,120.59,123.68,7054863.16,7054863.16,900641392.7015,1
1720152000000,123.68,134.99,120.85,134.88,8863460.77,8863460.77,1135782310.8871,1
1720195200000,134.88,137.86,132.3,134.45,3708689.84,3708689.84,500045395.1468,1
1720238400000,134.44,142.28,133.58,141.89,3432348.34,3432348.34,474673458.5573,1
