timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1748325600000,108859.2,109179.3,108853.6,109064.9,187058.15,1870.5815,203925244.31429,1
1748326500000,109064.8,109116.3,108865.3,109053.9,85269.97,852.6997,92931742.46633,1
1748327400000,109053.9,109209.9,109000.9,109156.1,81392.48,813.9248,88809106.46716,1
1748328300000,109156.1,109200,108770,108770.1,106698.98,1066.9898,116235406.5866,1
1748329200000,108770.2,109079.2,108770.1,109016.4,69894.38,698.9438,76149737.45587,1
1748330100000,109016.4,109240,109012.7,109116.8,64465,644.65,70350825.93831,1
1748331000000,109116.9,109444,109116.8,109429.5,110075.15,1100.7515,120328424.85533,1
1748331900000,109429.4,109587.4,109388.5,109485,106057,1060.57,116111387.74918,1
1748332800000,109485,109736.4,109485,109604.3,147233.97,1472.3397,161433656.21089,1
1748333700000,109604.3,109704.5,109555.6,109600,58682.7,586.827,64327066.80779,1
1748334600000,109600,109655.1,109405.5,109552.9,69862.24,698.6224,76513972.25573,1
1748335500000,109552.9,109644.7,109505,109644.7,39583.06,395.8306,43377567.24292,1
1748336400000,109644.7,109725.2,109613.8,109649.8,44686.66,446.8666,49010049.88148,1
1748337300000,109649.8,109660,109405,109459.4,76394.45,763.9445,83648519.31946,1
1748338200000,109459.5,109537.6,109365,109528,42047.43,420.4743,46027607.26649,1
1748339100000,109528,109836.3,109520.8,109774.4,99190.53,991.9053,108847716.52262,1
1748340000000,109774.3,109800,109673.5,109741.1,38150.46,381.5046,41862615.57773,1
1748340900000,109741.1,109787.6,109680,109735.4,34827.21,348.2721,38216343.56944,1
1748341800000,109735.4,109751.9,109574.4,109609.5,33476.61,334.7661,36708893.32421,1
1748342700000,109609.5,109680.6,109598.4,109643.3,18233.92,182.3392,19991521.28017,1
1748343600000,109643.3,109720,109552.4,109567.4,38450.85,384.5085,42144627.09364,1
1748344500000,109567.5,109606.5,109403.8,109472.4,70765.33,707.6533,77482492.80771,1
