timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1746979200000,2461.11,2523.93,2438.63,2506.51,8966324.27,896632.427,2227433820.23927,1
1746993600000,2506.52,2527.52,2481.88,2513.37,4535714.15,453571.415,1135372281.05454,1
1747008000000,2513.37,2547.96,2489,2518.86,7374481.64,737448.164,1857989733.12065,1
1747022400000,2518.86,2622,2485,2553.51,18024312.53,1802431.253,4602615693.34147,1
1747036800000,2553.51,2584.72,2520.16,2528.87,10138869.55,1013886.955,2587668407.29917,1
1747051200000,2528.87,2576,2472,2486.53,18952659.51,1895265.951,4789666926.50783,1
1747065600000,2486.52,2511.92,2406.26,2459.1,14229945.06,1422994.506,3499437219.0582,1
1747080000000,2459.09,2499.49,2451.11,2494.04,4553554.42,455355.442,1129744420.43875,1
1747094400000,2494.04,2494.5,2412.64,2423.86,8325772.36,832577.236,2037209732.76835,1
1747108800000,2423.86,2479,2418.88,2459.64,5783407.88,578340.788,1418489040.70172,1
1747123200000,2459.68,2525.21,2450.14,2512.49,8512127.69,851212.769,2117164312.81394,1
1747137600000,2512.49,2573.75,2490.15,2564.64,16351645.52,1635164.552,4148152258.83212,1
1747152000000,2564.56,2738.56,2558.6,2690.02,21783106.29,2178310.629,5751792798.34534,1
1747166400000,2690.01,2707.48,2651.42,2679.05,8893804.31,889380.431,2381934230.62351,1
1747180800000,2679.05,2724.93,2621,2646.26,12327329.07,1232732.907,3287365225.00672,1
1747195200000,2646.26,2686.65,2635.47,2639.51,6663232.28,666323.228,1772728002.68252,1
1747209600000,2639.51,2645,2576,2624.01,12289298.98,1228929.898,3207239772.28642,1
1747224000000,2624.01,2634.57,2557.4,2595.95,13030122.92,1303012.292,3375606569.08704,1
1747238400000,2595.95,2616.42,2546.29,2603.44,8310509.2,831050.92,2148786112.17717,1
1747252800000,2603.45,2613.1,2581.99,2608.88,2904052.41,290405.241,754385892.9227,1
1747267200000,2608.88,2646.43,2565.16,2573.71,8407175.09,840717.509,2186300240.04236,1
1747281600000,2573.72,2595.44,2515,2529.7,9633486.97,963348.697,2464300145.01404,1
1747296000000,2529.7,2565.6,2516,2553.64,9717901.49,971790.149,2471218533.70757,1
1747310400000,2553.63,2579.13,2477,2562.66,18323487.31,1832348.731,4634978452.98554,1
1747324800000,2562.66,2602.79,2510,2529.6,13740680.64,1374068.064,3516129166.7616,1
1747339200000,2529.62,2564.14,2511,2547.79,6148388.87,614838.887,1558821939.79045,1
1747353600000,2547.79,2584,2532.83,2579.97,6657472.4,665747.24,1705496145.16788,1
