timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1748241000000,109688.1,109916.9,109479.5,109890.8,146478.86,1464.7886,160749064.77454,1
1748242800000,109890.8,110189.7,109694.7,109813.5,339807.05,3398.0705,373619503.31195,1
1748244600000,109813.5,110047.4,109730,110045,142845.67,1428.4567,157064667.09695,1
1748246400000,110044.9,110139.3,109734.1,109760.2,164798.68,1647.9868,181110785.52398,1
1748248200000,109760.2,109856.4,109561.1,109635.3,115679.89,1156.7989,126886119.29784,1
1748250000000,109635.3,109968,109561,109872.3,121222.89,1212.2289,133092217.04522,1
1748251800000,109872.4,109916,109576,109677.8,123924.92,1239.2492,135960371.94333,1
1748253600000,109677.8,109830,109620.1,109781.9,58571.92,585.7192,64267548.38007,1
1748255400000,109781.9,109808,109530.5,109608.4,71874.97,718.7497,78810246.18108,1
1748257200000,109608.3,109685,109523.5,109667.8,77269.08,772.6908,84691363.55845,1
1748259000000,109667.8,109802.9,109540,109749.4,69579.64,695.7964,76323880.11953,1
1748260800000,109749.4,109812,109632.6,109707,115126.93,1151.2693,126332259.96159,1
1748262600000,109707,110035,109624.3,109782,132346.02,1323.4602,145373024.35705,1
1748264400000,109782,109931.2,109636.4,109810.9,158625.74,1586.2574,174079507.60689,1
1748266200000,109810.9,109947.3,109430.5,109554.4,189112.43,1891.1243,207343714.62169,1
1748268000000,109554.5,109675.7,109455.1,109646.2,164031.25,1640.3125,179745318.07631,1
1748269800000,109646.2,109700,109455.1,109621.3,133851.41,1338.5141,146675584.65139,1
1748271600000,109622.1,109862.4,109500,109848.5,121271.87,1212.7187,133048172.34202,1
1748273400000,109848.5,110380,109848.4,109950.5,737841.33,7378.4133,812230615.19033,1
1748275200000,109950.5,110392.7,109048.7,109290.1,679181.93,6791.8193,745107946.86629,1
1748277000000,109290.1,109617.7,109110,109356.4,356286.05,3562.8605,389812667.69121,1
1748278800000,109356.3,109660,109180,109337,129814.73,1298.1473,142042640.88577,1
1748280600000,109337.1,109408,108826.9,109142.3,264987.92,2649.8792,288999194.18414,1
1748282400000,109142.3,109270,108970,109249.9,101289.55,1012.8955,110531998.94913,1
1748284200000,109249.9,109428.6,109008.8,109052.2,108853.62,1088.5362,118902975.49217,1
1748286000000,109052.2,109156.9,108877,109082.4,117058.64,1170.5864,127600023.01551,1
1748287800000,109082.4,109143,108803.5,109085.7,103111.21,1031.1121,112358853.21587,1
1748289600000,109085.7,109300,108902.7,109241.2,89894.08,898.9408,98106253.75375,1
1748291400000,109241.2,109588,109191.5,109560.8,116196.64,1161.9664,127135049.10284,1
1748293200000,109560.8,109612.8,109075,109235,104495.69,1044.9569,114235981.60478,1
1748295000000,109235.1,109443.1,109118.6,109288,64910.51,649.1051,70915169.24799,1
1748296800000,109288.1,109874.3,109245.3,109444.2,144789.54,1447.8954,158659767.02527,1
1748298600000,109444.2,109544.4,109116.4,109145.1,84416.7,844.167,92259873.21538,1
1748300400000,109145.1,109298.5,109005,109172.1,85809.09,858.0909,93679682.22833,1
1748302200000,109172.1,109422.4,109132,109391.9,71402.27,714.0227,78050302.88169,1
1748304000000,109391.9,109637.9,109256,109325.2,160459.15,1604.5915,175591175.84472,1
1748305800000,109325.2,109344,109099,109109.1,105489.74,1054.8974,115198419.1013,1
1748307600000,109109.1,109110,107469.3,108320.6,1012756.37,10127.5637,1095702852.81886,1
1748309400000,108320.6,108603.8,108132.5,108358.3,397111.57,3971.1157,430413827.97358,1
