timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1720297800000,58106.1,58220.6,57920,57964.9,139771.8,1397.718,81131356.5417,1
1720299600000,57964.9,58287.9,57866.9,57914.5,124069,1240.69,72064571.1091,1
1720301400000,57914.5,57977.8,57831.1,57877.2,55474.5,554.745,32110709.6666,1
1720303200000,57877.2,58072.4,57877.2,57996.2,62678.3,626.783,36343598.2423,1
1720305000000,57996.2,58114.9,57985.6,58104.6,44747.1,447.471,25973410.6337,1
1720306800000,58104.7,58499.8,58097.1,58369.9,332034.6,3320.346,193746651.5423,1
1720308600000,58369.9,58468.1,58128,58233.1,158531.1,1585.311,92371696.2659,1
1720310400000,58233.1,58289.5,58027,58086.5,133614.2,1336.142,77652552.5597,1
1720312200000,58086.5,58166,57900,57929.9,120352.7,1203.527,69809354.3571,1
1720314000000,57929.8,58050,57838,57908,137181.6,1371.816,79447993.7838,1
1720315800000,57908,58325,57867.2,58115,139307.6,1393.076,80922014.3196,1
1720317600000,58115,58411.5,58106.3,58216.7,220005.7,2200.057,128189755.4399,1
1720319400000,58216.6,58456,58164.2,58368.2,148692.7,1486.927,86653432.0264,1
1720321200000,58368.9,58368.9,57865.9,58009.9,368046.1,3680.461,213655313.7777,1
1720323000000,58010,58041.3,57870.2,57963.5,200158.2,2001.582,116018775.7274,1
1720324800000,57963.5,58008,57800,57894.7,323328.9,3233.289,187165612.093,1
1720326600000,57894.7,57901.9,57579,57606.3,214962,2149.62,124042382.6852,1
1720328400000,57606.4,57752,57423,57740.1,294611.7,2946.117,169631385.0851,1
1720330200000,57740,57815.7,57629.6,57657,93209.7,932.097,53815439.8424,1
1720332000000,57657.1,57761.1,57621.2,57755,62198.4,621.984,35890802.0772,1
1720333800000,57755,57802.9,57611.1,57648.8,98108,981.08,56629668.2296,1
1720335600000,57648.8,57699.1,57200.3,57279.3,273192.8,2731.928,156790858.5565,1
1720337400000,57279.3,57410.4,57066,57375.6,306244.8,3062.448,175262043.0586,1
1720339200000,57375.9,57564.3,57372.5,57497.1,128022.4,1280.224,73562596.7195,1
