timestamp,open,high,low,close,volume,volume_ccy,volume_ccy_quote,confirm
1748325600000,2568.23,2607.59,2568.23,2598.35,1998684.27,199868.427,517584367.45337,1
1748326500000,2598.35,2609.99,2588.16,2595.3,1433550.95,143355.095,372514456.76991,1
1748327400000,2595.3,2601.43,2590.03,2591.38,586535.86,58653.586,152250961.33672,1
1748328300000,2591.38,2592.44,2563.32,2568.94,1638069.14,163806.914,421979458.23207,1
1748329200000,2568.96,2584.35,2568.6,2582.81,739278.28,73927.828,190543457.45655,1
1748330100000,2582.81,2590.48,2580.22,2589.68,319141.51,31914.151,82483809.41888,1
1748331000000,2589.68,2605,2589.21,2597.89,873505.88,87350.588,226936761.3879,1
1748331900000,2597.89,2618,2597.89,2606.52,1105716.46,110571.646,288383977.21238,1
1748332800000,2606.54,2637,2606.29,2624.6,2296166.93,229616.693,602683155.16394,1
1748333700000,2624.6,2642.42,2624.01,2636.53,1106025.65,110602.565,291294625.33506,1
1748334600000,2636.53,2640.47,2628.86,2632.37,706651.5,70665.15,186217851.44418,1
1748335500000,2632.37,2639,2630,2633.99,483955.69,48395.569,127467010.58323,1
1748336400000,2633.99,2639.12,2632.53,2635.21,471495.09,47149.509,124312496.77124,1
1748337300000,2635.22,2635.76,2620.8,2622.49,704475.35,70447.535,185006180.34896,1
1748338200000,2622.5,2635.96,2622.19,2634.83,417246.25,41724.625,109636131.08273,1
1748339100000,2634.82,2648.43,2632.89,2637.04,744454.75,74445.475,196525117.50802,1
1748340000000,2637.05,2638.5,2629.55,2632.87,248824.33,24882.433,65528213.0953,1
1748340900000,2632.88,2640.48,2630.5,2639.48,300179.52,30017.952,79112622.34992,1
1748341800000,2639.47,2641.09,2631.95,2632.22,206250.18,20625.018,54375846.10187,1
1748342700000,2632.22,2638.4,2632,2637.39,142985.08,14298.508,37688141.33423,1
1748343600000,2637.39,2640,2630,2631.38,240746.43,24074.643,63428766.63907,1
1748344500000,2631.4,2637,2625.51,2636.87,258982.33,25898.233,68157720.45286,1
1748345400000,2636.86,2649.53,2636.42,2643.44,594247.92,59424.792,157061717.81213,1
1748346300000,2643.43,2654.05,2640.69,2650.78,627027.9,62702.79,166056217.81822,1
1748347200000,2650.78,2652.78,2636,2638.26,577265.31,57726.531,152629366.94511,1
